Section Name,Section Abbreviation,Date,Name,Position,Ad1,Ad2,Ad3,Ad4,Ad5,Ad6
[SEP] NUCLEIC ACID THERAPEUTIC DELIVERY (NATD),ZRG1 BBBT - X (81),11/14/23,"SIEGWART, DANIEL JOHN, PHD",PROFESSOR,DEPARTMENT OF BIOCHEMISTRY,SIMMONS COMPREHENSIVE CANCER CENTER,UT SOUTHWESTERN MEDICAL CENTER,"DALLAS,    TX,    75390",,
[SEP] PAR PANEL: THE CELLULAR AND MOLECULAR BIOLOGY OF COMPLEX BRAIN DISORDERS,ZRG1 BN - P (57),06/27/24,"CONTRACTOR, ANIS, PHD",PROFESSOR,DEPARTMENT OF PHYSIOLOGY,FEINBERG SCHOOL OF MEDICINE,NORTHWESTERN UNIVERSITY,"CHICAGO,    IL,    60611",,
[SEP] PAR PANEL: THE CELLULAR AND MOLECULAR BIOLOGY OF COMPLEX BRAIN DISORDERS,ZRG1 BN - P (57),06/27/24,"GAO, WEN-JUN, PHD, MD",PROFESSOR,DEPARTMENT OF NEUROBIOLOGY AND,ANATOMY,COLLEGE OF MEDICINE,DREXEL UNIVERSITY,"PHILADELPHIA,    PA,    19129",
[SEP] PAR PANEL: THE CELLULAR AND MOLECULAR BIOLOGY OF COMPLEX BRAIN DISORDERS,ZRG1 BN - P (57),06/27/24,"HAHN, CHANG-GYU, PHD, MD",PROFESSOR,DEPARTMENT OF PSYCHIATRY AND,NEUROSCIENCE,THOMAS JEFFERSON UNIVERSITY,"PHILADELPHIA,    PA,    19107",,
[SEP] PAR PANEL: THE CELLULAR AND MOLECULAR BIOLOGY OF COMPLEX BRAIN DISORDERS,ZRG1 BN - P (57),06/27/24,"POWELL, CRAIG M, MD, PHD",PROFESSOR,DEPARTMENT OF NEUROLOGY AND,PSYCHIATRY,UNIVERSITY OF ALABAMA,"BIRMINGHAM,    AL,    35294",,
[SEP] PAR PANEL: THE CELLULAR AND MOLECULAR BIOLOGY OF COMPLEX BRAIN DISORDERS,ZRG1 BN - P (57),06/27/24,"ROUSSOS, PANAGIOTIS, MD, PHD",PROFESSOR,DEPARTMENTS OF PSYCHIATRY AND OF,GENETICS AND GENOMIC SCIENCES,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"NEW YORK CITY,    NY,    10029",,
[SEP] PAR PANEL: THE CELLULAR AND MOLECULAR BIOLOGY OF COMPLEX BRAIN DISORDERS,ZRG1 BN - P (57),06/27/24,"SECOMBE, JULIE, PHD",PROFESSOR,DEPARTMENTS OF GENETICS AND NEUROSCIENCE,ALBERT EINSTEIN COLLEGE OF MEDICINE,"BRONX,    NY,    10461",,,
[SEP] PAR PANEL: THE CELLULAR AND MOLECULAR BIOLOGY OF COMPLEX BRAIN DISORDERS,ZRG1 BN - P (57),06/27/24,"WEST, ANNE ELIZABETH, MD, PHD",PROFESSOR,DEPARTMENT OF NEUROBIOLOGY,SCHOOL OF MEDICINE,DUKE UNIVERSITY,"DURHAM,    NC,    27710",,
[SEP] PAR PANEL: THE CELLULAR AND MOLECULAR BIOLOGY OF COMPLEX BRAIN DISORDERS,ZRG1 BN - P (57),03/14/24,"SUTTON, MICHAEL, PHD",PROFESSOR,DEPARTMENT OF MOLECULAR,AND INTEGRATIVE PHYSIOLOGY,UNIVERSITY OF MICHIGAN MEDICAL SCHOOL,"ANN ARBOR,    MI,    48109",,
[SEP] PAR PANEL: THE CELLULAR AND MOLECULAR BIOLOGY OF COMPLEX BRAIN DISORDERS,ZRG1 BN - P (57),03/14/24,"CASTILLO, PABLO E, MD, PHD",PROFESSOR,DEPARTMENT OF NEUROSCIENCE,ALBERT EINSTEIN COLLEGE OF MEDICINE,"BRONX,    NY,    10461",,,
[SEP] PAR PANEL: THE CELLULAR AND MOLECULAR BIOLOGY OF COMPLEX BRAIN DISORDERS,ZRG1 BN - P (57),03/14/24,"ROUSSOS, PANAGIOTIS, MD, PHD",PROFESSOR,DEPARTMENT OF PSYCHIATRY AND,DEPARTMENT OF GENETICS AND GENOMIC SCIENCES,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"NEW YORK CITY,    NY,    10029",,
[SEP] PAR PANEL: THE CELLULAR AND MOLECULAR BIOLOGY OF COMPLEX BRAIN DISORDERS,ZRG1 BN - P (57),03/14/24,"ZHOU, ZHAOLAN, PHD",PROFESSOR,DEPARTMENT OF GENETICS,UNIVERSITY OF PENNSYLVANIA,"PHILADELPHIA,    PA,    19104",,,
[SEP] PAR PANEL: THE CELLULAR AND MOLECULAR BIOLOGY OF COMPLEX BRAIN DISORDERS,ZRG1 BN - P (57),11/02/23,"DIAZ, ELVA D, PHD",PROFESSOR,DEPARTMENT OF PHARMACOLOGY,"UNIVERSITY OF CALIFORNIA, DAVIS","DAVIS,    CA,    95616",,,
[SEP] PAR PANEL: THE CELLULAR AND MOLECULAR BIOLOGY OF COMPLEX BRAIN DISORDERS,ZRG1 BN - P (57),11/02/23,"DRACHEVA, STELLA, PHD",PROFESSOR,DEPARTMENT OF PSYCHIATRY,FRIEDMAN BRAIN INSTITUTE,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"BRONX,    NY,    10468",,
[SEP] PAR PANEL: THE CELLULAR AND MOLECULAR BIOLOGY OF COMPLEX BRAIN DISORDERS,ZRG1 BN - P (57),11/02/23,"FENG, GUOPING, PHD",PROFESSOR,DEPARTMENT OF BRAIN,AND COGNITIVE SCIENCES,MCGOVERN INSTITUTE FOR BRAIN RESEARCH,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,"CAMBRIDGE,    MA,    02139",
[SEP] PAR PANEL: THE CELLULAR AND MOLECULAR BIOLOGY OF COMPLEX BRAIN DISORDERS,ZRG1 BN - P (57),11/02/23,"POWELL, SUSAN B, PHD",PROFESSOR,DEPARTMENT OF PSYCHIATRY,"UNIVERSITY OF CALIFORNIA, SAN DIEGO","LA JOLLA,    CA,    92093",,,
[SEP] PAR PANEL: THE CELLULAR AND MOLECULAR BIOLOGY OF COMPLEX BRAIN DISORDERS,ZRG1 BN - P (57),11/02/23,"SECOMBE, JULIE, PHD",PROFESSOR,DEPARTMENTS OF GENETICS AND NEUROSCIENCE,ALBERT EINSTEIN COLLEGE OF MEDICINE,"BRONX,    NY,    10461",,,
[SEP] PAR PANEL: THE CELLULAR AND MOLECULAR BIOLOGY OF COMPLEX BRAIN DISORDERS,ZRG1 BN - P (57),11/02/23,"SUTTON, MICHAEL, PHD",PROFESSOR,DEPARTMENT OF MOLECULAR,AND INTEGRATIVE PHYSIOLOGY,UNIVERSITY OF MICHIGAN ANN ARBOR,"ANN ARBOR,    MI,    48109",,
[SEP] SPECIAL TOPICS: NONINVASIVE NEUROMODULATION AND NEUROIMAGING TECHNOLOGIES,ZRG1 NV - Q (91),06/13/24,"WICHMANN, THOMAS N, MD",PROFESSOR,DEPARTMENT OF NEUROLOGY,EMORY UNIVERSITY,"ATLANTA,    GA,    30322",,,
[SEP] SPECIAL TOPICS: NONINVASIVE NEUROMODULATION AND NEUROIMAGING TECHNOLOGIES,ZRG1 NV - Q (91),06/13/24,"CARNEY, PAUL R, MD",PROFESSOR,DEPARTMENT OF CHILD HEALTH,UNIVERSITY OF MISSOURI ? COLUMBIA,"COLUMBIA,    MO,    65201",,,
[SEP] SPECIAL TOPICS: NONINVASIVE NEUROMODULATION AND NEUROIMAGING TECHNOLOGIES,ZRG1 NV - Q (91),06/13/24,"COHEN, MARK STEVEN, PHD",PROFESSOR,NEUROSCIENCE PROGRAM,"UNIVERSITY OF CALIFORNIA, LOS ANGELES","LOS ANGELES,    CA,    90095",,,
[SEP] SPECIAL TOPICS: NONINVASIVE NEUROMODULATION AND NEUROIMAGING TECHNOLOGIES,ZRG1 NV - Q (91),06/13/24,"EBBINI, EMAD S, PHD",PROFESSOR,DEPARTMENTS OF ELECTRICAL,AND COMPUTER ENGINEERING,UNIVERSITY OF MINNESOTA,"MINNEAPOLIS,    MN,    55455",,
[SEP] SPECIAL TOPICS: NONINVASIVE NEUROMODULATION AND NEUROIMAGING TECHNOLOGIES,ZRG1 NV - Q (91),06/13/24,"MUELLER, SUSANNE G, MD",PROFESSOR,DEPARTMENT OF RADIOLOGY AND,BIOMEDICAL IMAGING,UNIVERSITY OF CALIFORNIA SCHOOL OF MEDICINE,"SAN FRANCISCO,    CA,    94121",,
[SEP] SPECIAL TOPICS: NONINVASIVE NEUROMODULATION AND NEUROIMAGING TECHNOLOGIES,ZRG1 NV - Q (91),06/13/24,"WU, JOYCE Y, MD",PROFESSOR,DEPARTMENT OF PEDIATRICS NEUROLOGY,ANN AND ROBERT H LURIE CHILDREN?S,HOSPITAL OF CHICAGO,NORTHWESTERN UNIVERSITY,"CHICAGO,    IL,    60611",
[SEP] SPECIAL TOPICS: NONINVASIVE NEUROMODULATION AND NEUROIMAGING TECHNOLOGIES,ZRG1 NV - Q (91),02/23/24,"WICHMANN, THOMAS N, MD",PROFESSOR,DEPARTMENT OF NEUROLOGY,EMORY UNIVERSITY,"ATLANTA,    GA,    30322",,,
[SEP] SPECIAL TOPICS: NONINVASIVE NEUROMODULATION AND NEUROIMAGING TECHNOLOGIES,ZRG1 NV - Q (91),02/23/24,"CARNEY, PAUL R, MD",PROFESSOR,DEPARTMENT OF CHILD HEALTH,UNIVERSITY OF MISSOURI ? COLUMBIA,"COLUMBIA,    MO,    65201",,,
[SEP] SPECIAL TOPICS: NONINVASIVE NEUROMODULATION AND NEUROIMAGING TECHNOLOGIES,ZRG1 NV - Q (91),02/23/24,"EBBINI, EMAD S, PHD",PROFESSOR,DEPARTMENTS OF ELECTRICAL,AND COMPUTER ENGINEERING,UNIVERSITY OF MINNESOTA,"MINNEAPOLIS,    MN,    55455",,
[SEP] SPECIAL TOPICS: NONINVASIVE NEUROMODULATION AND NEUROIMAGING TECHNOLOGIES,ZRG1 NV - Q (91),02/23/24,"PANDEY, ADITYA S, MD",PROFESSOR,DEPARTMENT OF NEUROSURGERY,MICHIGAN MEDICINE NEUROSURGERY CLINIC,UNIVERSITY OF MICHIGAN,"ANN ARBOR,    MI,    48109",,
[SEP] SPECIAL TOPICS: NONINVASIVE NEUROMODULATION AND NEUROIMAGING TECHNOLOGIES,ZRG1 NV - Q (91),02/23/24,"PRALLE, ARND, PHD",PROFESSOR,DEPARTMENTS OF PHYSICS AND,BIOPHYSICS AND PHYSIOLOGY,STATE UNIVERSITY OF NEW YORK BUFFALO,"BUFFALO,    NY,    14260",,
[SEP] SPECIAL TOPICS: NONINVASIVE NEUROMODULATION AND NEUROIMAGING TECHNOLOGIES,ZRG1 NV - Q (91),02/23/24,"WITTENBERG, GEORGE F, MD, PHD",PROFESSOR,DEPARTMENT OF NEUROLOGY,REHAB NEURAL ENGINEERING LABS,UNIVERSITY OF PITTSBURGH,"PITTSBURGH,    PA,    15213",,
[SEP] SPECIAL TOPICS: NONINVASIVE NEUROMODULATION AND NEUROIMAGING TECHNOLOGIES,ZRG1 NV - Q (91),10/05/23,"WICHMANN, THOMAS N, MD",PROFESSOR,DEPARTMENT OF NEUROLOGY,EMORY UNIVERSITY,"ATLANTA,    GA,    30322",,,
[SEP] SPECIAL TOPICS: NONINVASIVE NEUROMODULATION AND NEUROIMAGING TECHNOLOGIES,ZRG1 NV - Q (91),10/05/23,"BEBIN, MARTINA, MD",PROFESSOR,DEPARTMENT OF NEUROLOGY & PEDIATRICS,UNIVERSITY OF ALABAMA AT BIRMINGHAM,"BIRMINGHAN,    AL,    35294",,,
[SEP] SPECIAL TOPICS: NONINVASIVE NEUROMODULATION AND NEUROIMAGING TECHNOLOGIES,ZRG1 NV - Q (91),10/05/23,"CARNEY, PAUL R, MD",PROFESSOR,DEPARTMENT OF CHILD HEALTH,UNIVERSITY OF MISSOURI ? COLUMBIA,"COLUMBIA,    MO,    65201",,,
[SEP] SPECIAL TOPICS: NONINVASIVE NEUROMODULATION AND NEUROIMAGING TECHNOLOGIES,ZRG1 NV - Q (91),10/05/23,"CHEN, LI MIN, PHD, MD",PROFESSOR,DEPARTMENT OF RADIOLOGY AND RADIOLOGICAL SCIENCES,VANDERBILT UNIVERSITY MEDICAL CENTER,"NASHVILLE,    TN,    37232",,,
[SEP] SPECIAL TOPICS: NONINVASIVE NEUROMODULATION AND NEUROIMAGING TECHNOLOGIES,ZRG1 NV - Q (91),10/05/23,"CRONE, NATHAN E, MD",PROFESSOR,DEPARTMENT OF NEUROLOGY,THE JOHNS HOPKINS UNIVERSITY,"BALTIMORE,    MD,    21287",,,
[SEP] SPECIAL TOPICS: NONINVASIVE NEUROMODULATION AND NEUROIMAGING TECHNOLOGIES,ZRG1 NV - Q (91),10/05/23,"DURAND, DOMINIQUE M, PHD",PROFESSOR,DEPARTMENT OF BIOMEDICAL ENGINEERING,AND NEUROSCIENCES,NEURAL ENGINEERING CENTER,CASE WESTERN RESERVE UNIVERSITY,"CLEVELAND,    OH,    44106",
[SEP] SPECIAL TOPICS: NONINVASIVE NEUROMODULATION AND NEUROIMAGING TECHNOLOGIES,ZRG1 NV - Q (91),10/05/23,"WU, JOYCE Y, MD",PROFESSOR,DEPARTMENT OF PEDIATRICS NEUROLOGY,ANN AND ROBERT H. LURIE CHILDREN?S,HOSPITAL OF CHICAGO,NORTHWESTERN UNIVERSITY,"CHICAGO,    IL,    60611",
[SEP] NEUROSCIENCE AREA GRANT APPLICATIONS,ZRG1 BN - R (86),06/29/23,"KHODAKHAH, KAMRAN, PHD",PROFESSOR,DEPARTMENT OF NEUROSCIENCE,ALBERT EINSTEIN COLLEGE OF MEDICINE,"GAINESVILLE,    FL,    32610",,,
[SEP] NEUROSCIENCE AREA GRANT APPLICATIONS,ZRG1 BN - R (86),06/29/23,"JIN, KUNLIN, PHD, MD",PROFESSOR,DEPARTMENT OF PHARMACOLOGY,AND NEUOSCIENCE,UNIVERSITY OF NORTH TEXAS,HEALTH SCIENCE CENTER,"FORT WORTH,    TX,    76107",
[SEP] NEUROSCIENCE AREA GRANT APPLICATIONS,ZRG1 BN - R (86),06/29/23,"LEE, DAEWOO, PHD",PROFESSOR,DEPARTMENT OF BIOLOGICAL SCIENCES,OHIO UNIVERSITY,"ATHENS,    OH,    45701",,,
[SEP] NEUROSCIENCE AREA GRANT APPLICATIONS,ZRG1 BN - R (86),06/29/23,"MA, LE, PHD",PROFESSOR,DEPARTMENT OF NEUROSCIENCE,THOMAS JEFFERSON UNIVERSITY,"PHILADELPHIA,    PA,    19107",,,
[SEP] NEUROSCIENCE AREA GRANT APPLICATIONS,ZRG1 BN - R (86),06/29/23,"NOLL, DOUGLAS C, PHD",PROFESSOR,DEPARTMENT OF BIOMEDICAL ENGINEERING,DEPARTMENT OF RADIOLOGY,UNIVERSITY OF MICHIGAN,"ANN ARBOR,    MI,    48109",,
[SEP] NEUROSCIENCE AREA GRANT APPLICATIONS,ZRG1 BN - R (86),06/29/23,"ONAIVI, EMMANUEL S, PHD",PROFESSOR,DEPARTMENT OF BIOLOGY,WILLIAM PATERSON UNIVERSITY,"WAYNE,    NJ,    07470",,,
[SEP] NEUROSCIENCE AREA GRANT APPLICATIONS,ZRG1 BN - R (86),06/29/23,"SLAVOTINEK, ANNE M., PHD",PROFESSOR,DEPARTMENT OF PEDIATRICS,UNIVERSITY OF CINCINNATI,"DIRECTOR, DIVISION OF HUMAN GENETICS",CINCINNATI CHILDREN'S HOSPITAL MEDICAL CENTER,"CINCINNATI,    OH,    45229",
[SEP] NEUROSCIENCE AREA GRANT APPLICATIONS,ZRG1 BN - R (86),06/29/23,"WANG, KUAN HONG, PHD",PROFESSOR,DEPARTMENT OF NEUROSCIENCE,UNIVERSITY OF ROCHESTER,"ROCHESTER,    NY,    14642",,,
[SEP] NEUROSCIENCE AREA GRANT APPLICATIONS,ZRG1 BN - R (86),03/09/23,"KAO, AIMEE, MD, PHD",PROFESSOR,DEPARTMENT OF NEUROLOGY,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO","SAN FRANCISCO,    CA,    94143",,,
[SEP] NEUROSCIENCE AREA GRANT APPLICATIONS,ZRG1 BN - R (86),03/09/23,"BRADSHAW, HEATHER BRYTE, PHD",PROFESSOR,DEPARTMENT OF PSYCHOLOGICAL,AND BRAIN SCIENCES,INDIANA UNIVERSITY,"BLOOMINGTON,    IN,    47405",,
[SEP] NEUROSCIENCE AREA GRANT APPLICATIONS,ZRG1 BN - R (86),03/09/23,"BROWN, RUSSELL WAYNE, PHD",PROFESSOR,DEPARTMENT OF BIOMEDICAL SCIENCES,JAMES H. QUILLEN COLLEGE OF MEDICINE,EAST TENNESSEE STATE UNIVERSITY,"JOHNSON CITY,    TN,    37614",,
[SEP] NEUROSCIENCE AREA GRANT APPLICATIONS,ZRG1 BN - R (86),03/09/23,"KADOR, PETER F, PHD",PROFESSOR,DEPARTMENT OF PHARMACEUTICAL SCIENCES,COLLEGE OF PHARMACY,UNIVERSITY OF NEBRASKA MEDICAL CENTER,"OMAHA,    NE,    68198",,
[SEP] NEUROSCIENCE AREA GRANT APPLICATIONS,ZRG1 BN - R (86),03/09/23,"KHOSHBOUEI, HABIBEH, PHD",PROFESSOR,DEPARTMENT OF NEUROSCIENCE,MCKNIGHT BRAIN INSTITUTE,CENTER FOR ADDICTION RESEARCH AND EDUCATION,UNIVERSITY OF FLORIDA COLLEGE OF MEDICINE,"GAINESVILLE,    FL,    32611",
[SEP] NEUROSCIENCE AREA GRANT APPLICATIONS,ZRG1 BN - R (86),03/09/23,"MA, LE, PHD",PROFESSOR,DEPARTMENT OF NEUROSCIENCE,THOMAS JEFFERSON UNIVERSITY,"PHILADELPHIA,    PA,    19107",,,
[SEP] NEUROSCIENCE AREA GRANT APPLICATIONS,ZRG1 BN - R (86),03/09/23,"ONAIVI, EMMANUEL S, PHD",PROFESSOR,DEPARTMENT OF BIOLOGY,WILLIAM PATERSON UNIVERSITY,"WAYNE,    NJ,    07470",,,
[SEP] NEUROSCIENCE AREA GRANT APPLICATIONS,ZRG1 BN - R (86),03/09/23,"PARENT, MARISE B, PHD",PROFESSOR,DEPARTMENT OF NEUROSCIENCE,AND PSYCHOLOGY,GEORGIA STATE UNIVERSITY,"ATLANTA,    GA,    30303",,
[SEP] NEUROSCIENCE AREA GRANT APPLICATIONS,ZRG1 BN - R (86),03/09/23,"SARI, YOUSSEF, PHD",PROFESSOR,DEPARTMENT OF PHARMACOLOGY,AND EXPERIMENTAL THERAPEUTICS,UNIVERSITY OF TOLEDO,"TOLEDO,    OH,    43614",,
[SEP] NEUROSCIENCE AREA GRANT APPLICATIONS,ZRG1 BN - R (86),10/26/22,"KHODAKHAH, KAMRAN, PHD",PROFESSOR,DEPARTMENT OF NEUROSCIENCE,ALBERT EINSTEIN COLLEGE OF MEDICINE,"GAINESVILLE,    FL,    32610",,,
[SEP] NEUROSCIENCE AREA GRANT APPLICATIONS,ZRG1 BN - R (86),10/26/22,"BRADSHAW, HEATHER BRYTE, PHD",PROFESSOR,DEPARTMENT OF PSYCHOLOGICAL AND BRAIN SCIENCES,INDIANA UNIVERSITY,"BLOOMINGTON,    IN,    47405",,,
[SEP] NEUROSCIENCE AREA GRANT APPLICATIONS,ZRG1 BN - R (86),10/26/22,"BROWN, RUSSELL WAYNE, PHD",PROFESSOR,DEPARTMENT OF BIOMEDICAL SCIENCES,JAMES H. QUILLEN COLLEGE OF MEDICINE,EAST TENNESSEE STATE UNIVERSITY,"JOHNSON CITY,    TN,    37614",,
[SEP] NEUROSCIENCE AREA GRANT APPLICATIONS,ZRG1 BN - R (86),10/26/22,"EISCH, AMELIA J, PHD",PROFESSOR,DEPARTMENTS OF NEUROSCIENCE AND ANESTHESIOLOGY,PERELMAN SCHOOL OF MEDICINE,UNIVERSITY OF PENNSYLVANIA,CHILDREN?S HOSPITAL OF PHILADELPHIA,"PHILADELPHIA,    PA,    19104",
[SEP] NEUROSCIENCE AREA GRANT APPLICATIONS,ZRG1 BN - R (86),10/26/22,"LEE, DAEWOO, PHD",PROFESSOR,DEPARTMENT OF BIOLOGICAL SCIENCES,OHIO UNIVERSITY,"ATHENS,    OH,    45701",,,
[SEP] NEUROSCIENCE AREA GRANT APPLICATIONS,ZRG1 BN - R (86),10/26/22,"MA, LE, PHD",PROFESSOR,DEPARTMENT OF NEUROSCIENCE,THOMAS JEFFERSON UNIVERSITY,"PHILADELPHIA,    PA,    19107",,,
[SEP] NEUROSCIENCE AREA GRANT APPLICATIONS,ZRG1 BN - R (86),10/26/22,"ONAIVI, EMMANUEL S, PHD",PROFESSOR,DEPARTMENT OF BIOLOGY,WILLIAM PATERSON UNIVERSITY,"WAYNE,    NJ,    07470",,,
[SEP] NEUROSCIENCE AREA GRANT APPLICATIONS,ZRG1 BN - R (86),10/26/22,"ORWIG, DENISE L, PHD",PROFESSOR,DEPARTMENT OF EPIDEMIOLOGY,SCHOOL OF MEDICINE,UNIVERSITY OF MARYLAND,"BALTIMORE,    MD,    21201",,
[SEP] NEUROSCIENCE AREA GRANT APPLICATIONS,ZRG1 BN - R (86),10/26/22,"SARI, YOUSSEF, PHD",PROFESSOR,DEPARTMENT OF PHARMACOLOGY,AND EXPERIMENTAL THERAPEUTICS,UNIVERSITY OF TOLEDO,"TOLEDO,    OH,    43614",,
[SEP] ADVANCING THERAPEUTICS,ZRG1 MCST - M (81),06/25/24,"JAMES, LAURA P, MD",PROFESSOR,DEPARTMENT OF PEDIATRICS,UNIVERSITY OF ARKANSAS MEDICAL SCIENCES,COLLEGE OF MEDICINE,"LITTLE ROCK,    AR,    72202",,
[SEP] ADVANCING THERAPEUTICS,ZRG1 MCST - M (81),06/25/24,"NAGAR, SWATI, PHD",PROFESSOR,DEPARTMENT OF PHARMACEUTICAL SCIENCES,TEMPLE UNIVERSITY SCHOOL OF PHARMACY,"PHILADELPHIA,    PA,    19140",,,
[SEP] ADVANCING THERAPEUTICS,ZRG1 MCST - M (81),06/25/24,"NICHOLS, JOAN E, PHD, MA",PROFESSOR,DEPARTMENTS OF SURGERY AND NANOMEDICINE,"DIRECTOR, CENTER FOR TISSUE ENGINEERING",HOUSTON METHODIST RESEARCH INSTITUTE,"HOUSTON,    TX,    77030",,
[SEP] ADVANCING THERAPEUTICS,ZRG1 MCST - M (81),06/25/24,"PALMER, KENNETH E, PHD",PROFESSOR,DEPARTMENT OF PHARMACOLOGY AND TOXICOLOGY,CENTER FOR PREDICTIVE MEDICINE,UNIVERSITY OF LOUISVILLE,"LOUISVILLE,    KY,    40202",,
[SEP] ADVANCING THERAPEUTICS,ZRG1 MCST - M (81),06/25/24,"PATEL, ALOKA LAHOTI, MD",PROFESSOR,DEPARTMENT OF PEDIATRICS,RUSH UNIVERSITY CHILDREN?S HOSPITAL,"CHICAGO,    IL,    60612",,,
[SEP] ADVANCING THERAPEUTICS,ZRG1 MCST - M (81),06/25/24,"REZNIK, SANDRA EVE, MD, PHD",PROFESSOR,DEPARTMENT OF PHARMACEUTICAL SCIENCE,ST. JOHN'S UNIVERSITY,"JAMAICA,    NY,    11439",,,
[SEP] ADVANCING THERAPEUTICS,ZRG1 MCST - M (81),06/25/24,"TABAKOFF, BORIS, PHD",PROFESSOR,INSTITUTE FOR BEHAVIORAL GENETICS,UNIVERSITY OF COLORADO DENVER,"AURORA,    CO,    80045",,,
[SEP] ADVANCING THERAPEUTICS,ZRG1 MCST - M (81),06/25/24,"TSUNODA, SHIRLEY M, PHMD",PROFESSOR,SKAGGS SCHOOL OF PHARMACY,AND PHARMACEUTICAL SCIENCES,UNIVERSITY OF CALIFORNIA SAN DIEGO,"LA JOLLA,    CA,    92093",,
[SEP] ADVANCING THERAPEUTICS,ZRG1 MCST - M (81),02/28/24,"DAVISSON, VINCENT JO, PHD",PROFESSOR,DEPARTMENT OF MEDICINAL CHEMISTRY AND,MOLECULAR PHARMACOLOGY,COLLEGE OF PHARMACY,PURDUE UNIVERSITY,"WEST LAFAYETTE,    IN,    47907",
[SEP] ADVANCING THERAPEUTICS,ZRG1 MCST - M (81),02/28/24,"KHAN, MANSOOR A, PHD",PROFESSOR,VICE DEAN OF COLLEGE STATION CAMPUS,DEPARTMENT OF PHARMACEUTICAL SCIENCES,COLLEGE OF PHARMACY,TEXAS A&M UNIVERSITY,"COLLEGE STATION,    TX,    77843",
[SEP] ADVANCING THERAPEUTICS,ZRG1 MCST - M (81),02/28/24,"LAUGHON, MATTHEW, MD",PROFESSOR,DIVISION OF NEONATAL-PERINATAL MEDICINE,DEPARTMENT OF PEDICATRICS,THE UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,"CHAPEL HILL,    NC,    27599",,
[SEP] ADVANCING THERAPEUTICS,ZRG1 MCST - M (81),02/28/24,"LIU, DONGMIN, PHD",PROFESSOR,DEPARTMENT OF HUMAN NUTRITION,VIRGINIA POLYTECHNIC INSTITUTE & STATE UNIVERSITY,"BLACKSBURG,    VA,    24061",,,
[SEP] ADVANCING THERAPEUTICS,ZRG1 MCST - M (81),02/28/24,"LIU, LIN, PHD",PROFESSOR,DEPARTMENT OF PHYSIOLOGICAL SCIENCES,OKLAHOMA STATE UNIVERSITY,"STILLWATER,    OK,    74078",,,
[SEP] ADVANCING THERAPEUTICS,ZRG1 MCST - M (81),02/28/24,"RICE, CHARLES V, PHD",PROFESSOR,DEPARTMENT OF CHEMISTRY,AND BIOCHEMISTRY,UNIVERSITY OF OKLAHOMA,"NORMAN,    OK,    73019",,
[SEP] ADVANCING THERAPEUTICS,ZRG1 MCST - M (81),02/28/24,"SHAHUL, SAJID, MBBS",PROFESSOR,ANESTHESIA AND CRITICAL CARE,BIOLOGICAL SCIENCES DIVISION,THE UNIVERSITY OF CHICAGO,"CHICAGO,    IL,    60637",,
[SEP] ADVANCING THERAPEUTICS,ZRG1 MCST - M (81),02/28/24,"SYNOLD, TIMOTHY W, PHMD",PROFESSOR,DEPARTMENT OF CLINICAL AND,MOLECULAR PHARMACOLOGY,BECKMAN RESEARCH INSTITUTE CITY OF HOPE,"DUARTE,    CA,    91010",,
[SEP] ADVANCING THERAPEUTICS,ZRG1 MCST - M (81),10/17/23,"JAMES, LAURA P, MD",PROFESSOR,DEPARTMENT OF PEDIATRICS,UNIVERSITY OF ARKANSAS MEDICAL SCIENCES,COLLEGE OF MEDICINE,"LITTLE ROCK,    AR,    72202",,
[SEP] ADVANCING THERAPEUTICS,ZRG1 MCST - M (81),10/17/23,"BAILEY, BETH A, PHD",PROFESSOR,DEPARTMENT OF FOUNDATIONAL SCIENCES,COLLEGE OF MEDICINE,CENTRAL MICHIGAN UNIVERSITY,"MOUNT PLEASANT,    MI,    48859",,
[SEP] ADVANCING THERAPEUTICS,ZRG1 MCST - M (81),10/17/23,"DUAN, DONGSHENG, PHD",PROFESSOR,DEPARTMENT OF MOLECULAR MICROBIOLOGY IMMUNOLOGY,SCHOOL OF MEDICINE,UNIVERSITY OF MISSOURI,"COLUMBIA,    MO,    65212",,
[SEP] ADVANCING THERAPEUTICS,ZRG1 MCST - M (81),10/17/23,"EBEL, GREGORY DAVID, SCD",PROFESSOR,"DEPARTMENT OF MICROBIOLOGY,","IMMUNOLOGY, AND PATHOLOGY",COLORADO STATE UNIVERSITY,"FORT COLLINS,    CO,    80523",,
[SEP] ADVANCING THERAPEUTICS,ZRG1 MCST - M (81),10/17/23,"HUANG, SONGPING D, PHD",PROFESSOR,DEPARTMENT OF CHEMISTRY AND BIOCHEMISTRY,KENT STATE UNIVERSITY,"KENT,    OH,    44242",,,
[SEP] ADVANCING THERAPEUTICS,ZRG1 MCST - M (81),10/17/23,"LEGGAS, MARKOS, PHD",PROFESSOR,ST. JUDE'S CHILDREN'S RESEARCH HOSPITAL,"MEMPHIS,    TN,    38111",,,,
