Section Name,Section Abbreviation,Date,Name,Position,Ad1,Ad2,Ad3,Ad4,Ad5,Ad6
INNATE IMMUNITY AND INFLAMMATION STUDY SECTION,III,03/10/22 -,"UMAR, SHAHID,  PHD",PROFESSOR,DEPARTMENT OF SURGERY,UNIVERSITY OF KANSAS MEDICAL CENTER,"KANSAS CITY, KS, 66160",,,
DEVELOPMENT - 1 STUDY SECTION,DEV1,02/09/22 -,"UMULIS, DAVID M,  PHD",PROFESSOR,DEPARTMENT OF AGRICULTURAL,AND BIOLOGICAL ENGINEERING,PURDUE UNIVERSITY,"WEST LAFAYETTE, IN, 47907",,
CELLULAR MECHANISMS IN AGING AND DEVELOPMENT STUDY SECTION,CMAD,10/14/21 -,"UNAL, ELCIN,  PHD*",ASSOCIATE PROFESSOR,DEPARTMENT OF MOLECULAR AND,CELL BIOLOGY,"UNIVERSITY OF CALIFORNIA,  BERKELEY","BERKELEY, CA, 94707",,
"DIGESTIVE SYSTEM HOST DEFENSE, MICROBIAL INTERACTIONS AND IMMUNE AND INFLAMMATORY DISEASE STUDY SECTION",DHMI,06/23/22 -,"UNDERHILL, DAVIDM,  PHD*",JANIS AND WILLIAM WETSMAN FAMILY CHAIR IN INFLAMMATORY BOWEL DISEASE,F. WIDJAJA FOUNDATION INFLAMMATORY BOWEL AND,IMMUNOBIOLOGY RESEARCH INSTITUTE,CEDARS-SINAI MEDICAL CENTER,"LOS ANGELES, CA, 90048",,
HEPATOBILIARY PATHOPHYSIOLOGY STUDY SECTION,HBPP,10/21/21 -,"UNDERHILL, GREGORYH,  PHD*",ASSOCIATE PROFESSOR,DEPARTMENT OF BIOENGINEERING,UNIVERSITY OF ILLINOIS,"URBANA, IL, 61801",,,
CELLULAR AND MOLECULAR TECHNOLOGIES STUDY SECTION,CMT,10/19/22 -,"UNDERHILL, GREGORYH,  PHD*",ASSOCIATE PROFESSOR,BIOENGINEERING,UNIVERSITY OF ILLINOIS URBANA-CHAMPAIGN,"URBANA, IL, 61801",,,
"NEURAL BASIS OF PSYCHOPATHOLOGY, ADDICTIONS AND SLEEP DISORDERS STUDY SECTION",NPAS,10/20/22 -,"UNDERWOOD, MARKD,  PHD",PROFESSOR,DEPARTMENT OF PSYCHIATRY,COLLEGE OF PHYSICIANS AND SURGEONS,COLUMBIA UNIVERSITY,"NEW YORK, NY, 100322695",,
"NEURAL BASIS OF PSYCHOPATHOLOGY, ADDICTIONS AND SLEEP DISORDERS STUDY SECTION",NPAS,06/16/22 -,"UNDERWOOD, MARKD,  PHD*",PROFESSOR,DEPARTMENT OF PSYCHIATRY,COLUMBIA UNIVERSITY COLLEGE OF PHYSICIANS,N.Y.S. PSYCHIATRIC INSTITUTE,"NEW YORK, NY, 100322695",,
CLINICAL INFORMATICS AND DIGITAL HEALTH STUDY SECTION,CIDH,06/08/22 -,"UNERTL, KIM M,  PHD*",ASSOCIATE PROFESSOR,DEPARTMENT OF BIOMEDICAL INFORMATICS,VANDERBILT UNIVERSITY MEDICAL CENTER,VANDERBILT UNIVERSITY,"NASHVILLE, TN, 37232",,
DRUG DISCOVERY AND MOLECULAR PHARMACOLOGY STUDY SECTION,DMP,03/03/22 -,"UPADHYAY, GEETA,  PHD*",ASSOCIATE PROFESSOR,DEPARTMENT OF PATHOLOGY,F. EDWARD HEBERT SCHOOL OF MEDICINE,HEALTH SCIENCES,UNIFORMED SERVICES UNIVERSITY,"BETHESDA, MD, 20814",
"SOCIAL PSYCHOLOGY, PERSONALITY AND INTERPERSONAL PROCESSES STUDY SECTION",SPIP,06/23/22 -,"UPDEGRAFF, KIMBERLYA,  PHD*",PROFESSOR,T DENNY SANFORD SCHOOL OF SOCIAL &amp; FAMILY DYNAMICS,ARIZONA STATE UNIVERSITY,"TEMPE, AZ, 85281",,,
"LUNG CELLULAR, MOLECULAR, AND IMMUNOBIOLOGY STUDY SECTION",LCMI,02/01/22 -,"UPPARAHALLI VENKATESHAIAH, SATHISHA,  PHD*",ASSISTANT PROFESSOR,"SECTION OF PULMONARY DISEASES,  CRITICAL CARE",AND ENVIRONMENTAL MEDICINE,TULANE UNIVERSITY SCHOOL OF MEDICINE,"NEW ORLEANS, LA, 70112",,
INTEGRATIVE MYOCARDIAL PHYSIOLOGY/PATHOPHYSIOLOGY B STUDY SECTION,MPPB,06/14/22 -,"URAO, NORIFUMI,  MD,  PHD*",ASSISTANT PROFESSOR,DEPARTMENT OF PHARMACOLOGY,COLLEGE OF GRADUATE STUDIES,UPSTATE MEDICAL UNIVERSITY,"SYRACUSE, NY, 13210",,
CHRONIC DYSFUNCTION AND INTEGRATIVE NEURODEGENERATION STUDY SECTION,CDIN,06/23/22 -,"URAYAMA, AKIHIKO,  PHD*",ASSOCIATE PROFESSOR,DEPARTMENT OF NEUROLOGY,MCGOVERN MEDICAL SCHOOL,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT ,HOUSTON,"HOUSTON, TX, 77030",
MOLECULAR NEUROGENETICS STUDY SECTION,MNG,02/17/22 -,"URBAN, ALEXANDERE,  PHD*",ASSISTANT PROFESSOR,DEPARTMENT OF PSYCHIATRY AND BEHAVIORAL SCIENCES,SCHOOL OF MEDICINE,STANFORD UNIVERSITY,"PALO ALTO, CA, 94305",,
IMAGING GUIDED INTERVENTIONS AND SURGERY STUDY SECTION,IGIS,06/09/22 -,"URBAN, MATTHEWWILLIAM,  PHD*",ASSOCIATE PROFESSOR,ULTRASOUND RESEARCH LABORATORY,DEPARTMENT OF RADIOLOGY,MAYO CLINIC,"ROCHESTER, MN, 55905",,
INNATE IMMUNITY AND INFLAMMATION STUDY SECTION,III,03/10/22 -,"URIARTE, SILVIAM,  PHD*",PROFESSOR,DEPARTMENT OF ORAL IMMUNOLOGY,AND INFECTIOUS DISEASES,SCHOOL OF DENTISTRY,UNIVERSITY OF LOUISVILLE,"LOUISVILLE, KY, 40202",
PATHOPHYSIOLOGICAL BASIS OF MENTAL DISORDERS AND ADDICTIONS STUDY SECTION,PMDA,06/01/22 -,"URS, NIKHIL,  PHD*",ASSISTANT PROFESSOR,DEPARTMENT OF PHARMACOLOGY /AND,THERAPEUTICS,COLLEGE OF MEDICINE,UNIVERSITY OF FLORIDA,"GAINESVILLE, FL, 32610",
NEUROBIOLOGY OF PAIN AND ITCH STUDY SECTION,NPI,06/28/22 -,"USACHEV, YURIYM,  PHD*",PROFESSOR,DEPARTMENT OF PHARMACOLOGY,UNIVERSITY OF IOWA,"IOWA CITY, IA, 52242",,,
"BASIC BIOLOGY OF BLOOD, HEART AND VASCULATURE STUDY SECTION",BBHV,06/16/22 -,"USHIO-FUKAI, MASUKO,  PHD",PROFESSOR,DEPARTMENT OF MEDICINE,VASCULAR BIOLOGY CENTER,MEDICAL COLLEGE OF GEORGIA AT AUGUSTA UNIVERSITY,"AUGUSTA, GA, 30912",,
"BASIC BIOLOGY OF BLOOD, HEART AND VASCULATURE STUDY SECTION",BBHV,02/15/22 -,"USHIO-FUKAI, MASUKO,  PHD",PROFESSOR,DEPARTMENT OF MEDICINE,VASCULAR BIOLOGY CENTER,MEDICAL COLLEGE OF GEORGIA AT AUGUSTA UNIVERSITY,"AUGUSTA, GA, 30912",,
NEUROSCIENCE OF BASIC VISUAL PROCESSES STUDY SECTION,NBVP,09/29/22 -,"USREY, WMARTIN,  PHD",PROFESSOR AND CHAIR,DEPARTMENT OF NEUROBIOLOGY,PHYSIOLOGY AND BEHAVIOR,"UNIVERSITY OF CALIFORNIA,  DAVIS","DAVIS, CA, 95616",,
NEUROSCIENCE OF BASIC VISUAL PROCESSES STUDY SECTION,NBVP,06/08/22 -,"USREY, WMARTIN,  PHD",PROFESSOR AND CHAIR,DEPARTMENT OF NEUROBIOLOGY,PHYSIOLOGY AND BEHAVIOR,"UNIVERSITY OF CALIFORNIA,  DAVIS","DAVIS, CA, 95616",,
BIOSTATISTICAL METHODS AND RESEARCH DESIGN STUDY SECTION,BMRD,03/03/22 -,"UZUNER, OZLEM,  PHD",ASSOCIATE PROFESSOR AND ACTING CHAIR,INFORMATION SCIENCES AND TECHNOLOGY,VOLGENAU SCHOOL OF ENGINEERING,GEORGE MASON UNIVERSITY,"FAIRFAX, VA, 22030",,
MECHANISMS OF CANCER THERAPEUTICS - 2 STUDY SECTION,MCT2,02/28/22 -,"VADLAMUDI, RATNAK,  PHD*",PROFESSOR,DEPARTMENT OF OBSTETRICS AND GYNECOLOGY,UNIVERSITY OF TEXAS HEALTH SCIENCES CENTER,"SAN ANTONIO, TX, 78229",,,
"CANCER, HEART, AND SLEEP EPIDEMIOLOGY B STUDY SECTION",CHSB,10/25/21 -,"VAIDYA, DHANANJAYMADHUKAR,  MPH,  PHD*",ASSOCIATE PROFESSOR OF MEDICINE,DEPARTMENT OF MEDICINE,DEPARTMENT OF EPIDEMIOLOGY,JOHNS HOPKINS SCHOOL OF MEDICINE,JOHNS HOPKINS UNIVERSITY,"BALTIMORE, MD, 212182680",
"CELLULAR, MOLECULAR AND INTEGRATIVE REPRODUCTION STUDY SECTION",CMIR,02/17/22 -,"VAIDYA, DHANANJAYMADHUKAR,  MPH,  PHD*",ASSOCIATE PROFESSOR OF MEDICINE,DEPARTMENT OF MEDICINE,DEPARTMENT OF EPIDEMIOLOGY,JOHNS HOPKINS SCHOOL OF MEDICINE,JOHNS HOPKINS UNIVERSITY,"BALTIMORE, MD, 212182680",
IMAGING PROBES AND CONTRAST AGENTS STUDY SECTION,IPCA,02/10/22 -,"VAIDYANATHAN, GANESAN,  PHD*",PROFESSOR,DEPARTMENT OF RADIOLOGY,DUKE UNIVERSITY,"DURHAM, NC, 27710",,,
CLINICAL INFORMATICS AND DIGITAL HEALTH STUDY SECTION,CIDH,02/09/22 -,"VAILLANCOURT, DAVIDE,  PHD*",PROFESSOR,DEPARTMENT OF APPLIED PHYSIOLOGY AND KINESIOLOGY,UNIVERSITY OF FLORIDA,"GAINESVILLE, FL, 32611",,,
DIGESTIVE AND NUTRIENT PHYSIOLOGY AND DISEASES STUDY SECTION,DNPD,10/20/22 -,"VAISHNAVA, SHIPRA,  PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF MOLECULAR MICROBIOLOGY,AND IMMUNOLOGY,BROWN UNIVERSITY,"PROVIDENCE, RI, 02912",,
DIGESTIVE AND NUTRIENT PHYSIOLOGY AND DISEASES STUDY SECTION,DNPD,06/16/22 -,"VAISHNAVA, SHIPRA,  PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF MOLECULAR MICROBIOLOGY,AND IMMUNOLOGY,BROWN UNIVERSITY,"PROVIDENCE, RI, 02912",,
DIGESTIVE AND NUTRIENT PHYSIOLOGY AND DISEASES STUDY SECTION,DNPD,02/22/22 -,"VAISHNAVA, SHIPRA,  PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF MOLECULAR MICROBIOLOGY,AND IMMUNOLOGY,BROWN UNIVERSITY,"PROVIDENCE, RI, 02912",,
PATHOPHYSIOLOGY OF OBESITY AND METABOLIC DISEASE STUDY SECTION,POMD,10/26/21 -,"VAISSE, CHRISTIAN,  MD,  PHD*",PROFESSOR,DEPARTMENT OF MEDICINE,UNIVERSITY OF CALIFORNIA SAN FRANCISCO,"SAN FRANCISCO, CA, 94143",,,
BIODATA MANAGEMENT AND ANALYSIS STUDY SECTION,BDMA,06/02/22 -,"VAKANSKI, ALEKSANDAR,  PHD*",ASSISTANT PROFESSOR,INDUSTRIAL TECHNOLOGY,COLLEGE OF ENGINEERING,UNIVERSITY OF IDAHO,"IDAHO FALLS, ID, 83402",,
ACUTE NEURAL INJURY AND EPILEPSY STUDY SECTION,ANIE,02/24/22 -,"VALADKA, ALEX B,  MD",PROFESSOR,DEPARTMENT OF NEUROSURGERY ,VIRGINIA COMMONWEALTH UNIVERSITY ,"RICHMOND, VA, 23298",,,
BACTERIAL PATHOGENESIS STUDY SECTION,BACP,06/06/22 -,"VALAFAR, FARAMARZ,  MS,  VORDIPLOM,  PHD",PROFESSOR,DEPARTMENT OF BIOMEDICAL INFORMATICS,SAN DIEGO STATE UNIVERSITY,"SAN DIEGO, CA, 92182",,,
CLINICAL DATA MANAGEMENT AND ANALYSIS STUDY SECTION,CDMA,06/16/22 -,"VALAFAR, FARAMARZ,  PHD",PROFESSOR,DEPARTMENT OF BIOMEDICAL INFORMATICS,SAN DIEGO STATE UNIVERSITY,"SAN DIEGO, CA, 92182",,,
MODELING AND ANALYSIS OF BIOLOGICAL SYSTEMS STUDY SECTION,MABS,10/18/22 -,"VALDEZ-JASSO, DANIELA,  PHD",ASSISTANT PROFESSOR,DEPARTMENT OF BIOENGINEERING,UNIVERSITY OF CALIFORNIA SAN DIEGO,"SAN DIEGO, CA, 92103",,,
HOST INTERACTIONS WITH BACTERIAL PATHOGENS STUDY SECTION,HIBP,06/29/22 -,"VALDIVIA, RAPHAELH,  PHD",PROFESSOR,DEPARTMENT OF MOLECULAR GENETICS,AND MICROBIOLOGY,DUKE UNIVERSITY,"DURHAM, NC, 27710",,
HOST INTERACTIONS WITH BACTERIAL PATHOGENS STUDY SECTION,HIBP,03/02/22 -,"VALDIVIA, RAPHAELH,  PHD",PROFESSOR,DEPARTMENT OF MOLECULAR GENETICS,AND MICROBIOLOGY,DUKE UNIVERSITY,"DURHAM, NC, 27710",,
CHILD PSYCHOPATHOLOGY AND DEVELOPMENTAL DISABILITIES STUDY SECTION,CPDD,10/11/22 -,"VALDOVINOS, MARIA G,  PHD",PROFESSOR,DEPARTMENT OF PSYCHOLOGY,DRAKE UNIVERSITY,"DES MOINES, IA, 50311",,,
CHILD PSYCHOPATHOLOGY AND DEVELOPMENTAL DISABILITIES STUDY SECTION,CPDD,02/22/22 -,"VALDOVINOS, MARIA G,  PHD",PROFESSOR,DEPARTMENT OF PSYCHOLOGY,DRAKE UNIVERSITY,"DES MOINES, IA, 50311",,,
"PSYCHOSOCIAL DEVELOPMENT, RISK AND PREVENTION STUDY SECTION",PDRP,10/06/22 -,"VALENTINO, KRISTIN,  PHD",PROFESSOR,DEPARTMENT OF PSYCHOLOGY,UNIVERSITY OF NOTRE DAME,"NOTRE DAME, IN, 46556",,,
"PSYCHOSOCIAL DEVELOPMENT, RISK AND PREVENTION STUDY SECTION",PDRP,06/02/22 -,"VALENTINO, KRISTIN,  PHD",PROFESSOR,DEPARTMENT OF PSYCHOLOGY,UNIVERSITY OF NOTRE DAME,"NOTRE DAME, IN, 46556",,,
"PSYCHOSOCIAL DEVELOPMENT, RISK AND PREVENTION STUDY SECTION",PDRP,02/03/22 -,"VALENTINO, KRISTIN,  PHD",PROFESSOR,DEPARTMENT OF PSYCHOLOGY,UNIVERSITY OF NOTRE DAME,"NOTRE DAME, IN, 46556",,,
KIDNEY AND UROLOGICAL SYSTEMS FUNCTION AND DYSFUNCTION STUDY SECTION,KUFD,06/16/22 -,"VALLON, VOLKER,  MD",PROFESSOR,DIVISION OF NEPHROLOGY AND HYPERTENSION,DEPARTMENT OF MEDICINE AND PHARMACOLOGY,"UNIVERSITY OF CALIFORNIA,  SAN DIEGO","LA JOLLA, CA, 92093",,
KIDNEY AND UROLOGICAL SYSTEMS FUNCTION AND DYSFUNCTION STUDY SECTION,KUFD,02/17/22 -,"VALLON, VOLKER,  MD",PROFESSOR,DIVISION OF NEPHROLOGY AND HYPERTENSION,DEPARTMENT OF MEDICINE AND PHARMACOLOGY,"UNIVERSITY OF CALIFORNIA,  SAN DIEGO","LA JOLLA, CA, 92093",,
GENETIC VARIATION AND EVOLUTION STUDY SECTION,GVE,02/16/22 -,"VALM, ALEXM,  PHD*",ASSITANT PROFESSOR,DEPARTMENT OF BIOLOGICAL SCIENCES,"UNIVERSITY AT ALBANY,  SUNY","ALBANY, NY, 12222",,,
DRUG DISCOVERY AND MECHANISMS OF ANTIMICROBIAL RESISTANCE STUDY SECTION,DDR,07/14/21 -,"VAN BAKEL, HARM,  PHD*",PROFESSOR,DEPARTMENT OF GENETICS AND GENOMIC SCIENCES,ICAHN INSTITUTE FOR GENOMICS,AND MULTISCALE BIOLOGY,ICHAN SCHOOL OF MEDICINE AT MOUNT SINAI,"NEW YORK, NY, 10029",
KIDNEY AND UROLOGICAL SYSTEMS FUNCTION AND DYSFUNCTION STUDY SECTION,KUFD,02/17/22 -,"VAN BATAVIA, JASONPHILIP,  MD*",DIVISION OF UROLOGY,THE CHILDREN'S HOSPITAL OF PHILADELPHIA,"PHILADELPHIA, PA, 19104",,,,
THERAPEUTIC DEVELOPMENT AND PRECLINICAL STUDIES STUDY SECTION,TDPS,10/20/22 -,"VAN BERLO, JOHANNES (JOP),  PHD,  MD*",ASSISTANT PROFESSOR,DIVISION OF CARDIOLOGY,DEPARTMENT OF MEDICINE,STEM CELL INSTITUTE MEDICAL SCHOOL,UNIVERSITY OF MINNESOTA,"MINNEAPOLIS, MN, 55455",
LIFESTYLE CHANGE AND BEHAVIORAL HEALTH STUDY SECTION,LCBH,10/13/22 -,"VAN BLARIGAN, ERINLYNN,  SCD*",ASSOCIATE PROFESSOR,DEPARTMENT OF UROLOGY,"UNIVERSITY OF CALIFORNIA,  SAN FRANCISCO","SAN FRANCISCO, CA, 94158",,,
BIOBEHAVIORAL MEDICINE AND HEALTH OUTCOMES STUDY SECTION,BMHO,10/03/22 -,"VAN CLEAVE, JANETH,  PHD*",ASSISTANT PROFESSOR,RORY MEYERS COLLEGE OF NURSING,NEW YORK UNIVERSITY,"NEW YORK, NY, 10010",,,
BIOBEHAVIORAL MEDICINE AND HEALTH OUTCOMES STUDY SECTION,BMHO,06/06/22 -,"VAN CLEAVE, JANETH,  PHD*",ASSISTANT PROFESSOR,RORY MEYERS COLLEGE OF NURSING,NEW YORK UNIVERSITY,"NEW YORK, NY, 10010",,,
BIOBEHAVIORAL MEDICINE AND HEALTH OUTCOMES STUDY SECTION,BMHO,02/07/22 -,"VAN CLEAVE, JANETH,  PHD*",ASSISTANT PROFESSOR,NYU RORY MEYERS COLLEGE OF NURSING,NEW YORK UNIVERSITY,"NEW YORK, NY, 10010",,,
NEURAL OXIDATIVE METABOLISM AND DEATH STUDY SECTION,NOMD,11/08/21 -,"VAN DER BLIEK, ALEXANDERM,  PHD*",PROFESSOR,DEPARTMENT OF BIOLOGICAL CHEMISTRY,"UNIVERSITY OF CALIFORNIA,  LOS ANGELES",DAVID GEFFEN SCHOOL OF MEDICINE,"LOS ANGELES, CA, 90095",,
CLINICAL RESEARCH AND FIELD STUDIES OF INFECTIOUS DISEASES STUDY SECTION,CRFS,03/10/22 -,"VAN DER HEIJDEN, YURIF,  MPH,  MD*",ASSISTANT  PROFESSOR,DEPARTMENT OF MEDICINE,VANDERBILT UNIVERSITY MEDICAL CENTER,"NASHVILLE, TN, 37203",,,
"BEHAVIORAL NEUROENDOCRINOLOGY, NEUROIMMUNOLOGY, RHYTHMS, AND SLEEP STUDY SECTION",BNRS,10/06/22 -,"VAN DER LINDEN, ALEXANDERM,  PHD*",ASSOCIATE PROFESSOR AND CHAIR,DEPARTMENT OF BIOLOGY,COLLEGE OF SCIENCE,"UNIVERSITY OF NEVADA,  RENO","RENO, NV, 89557",,
VIROLOGY - B STUDY SECTION,VIRB,02/23/22 -,"VAN DOORSLAER, KOENRAAD,  PHD*",ASSISTANT PROFESSOR,"DEPARTMENT OF IMMUNOBIOLOGY, ",THE UNIVERSITY OF ARIZONA,"TUCSON, AZ, 85724",,,
VIROLOGY - A STUDY SECTION,VIRA,06/27/22 -,"VAN DOORSLAER, KOENRAAD,  PHD*",ASSISTANT PROFESSOR,DEPARTMENT OF IMMUNOBIOLOGY,UNIVERSITY OF ARIZONA COLLEGE OF MEDICINE,"TUCSON, AZ, 85719",,,
"BIOENGINEERING OF NEUROSCIENCE, VISION AND LOW VISION TECHNOLOGIES STUDY SECTION",BNVT,02/17/22 -,"VAN DRONGELEN, WIM,  PHD*",PROFESSOR,"DEPARTMENTS PEDIATRICS,  NEUROLOGY",THE UNIVERSITY OF CHICAGO,COMPUTATION INSTITUTE,"CHICAGO, IL, 60637",,
CLINICAL RESEARCH AND FIELD STUDIES OF INFECTIOUS DISEASES STUDY SECTION,CRFS,10/21/21 -,"VAN DUIN, DAVID,  MD,  PHD*",PROFESSOR,DIVISION OF INFECTIOUS DISEASES,UNIVERSITY OF NORTH CAROLINA CHAPEL HILL,"CHAPEL HILL, NC, 27599",,,
"ETIOLOGY, DIAGNOSTIC, INTERVENTION AND TREATMENT OF INFECTIOUS DISEASES STUDY SECTION",EDIT,10/13/22 -,"VAN DUIN, DAVID,  MD,  PHD*",ASSOCIATE PROFESSOR,DIVISION OF INFECTIOUS DISEASE,UNIVERSITY OF NORTH CAROLINA CHAPEL HILL,"CHAPEL HILL, NC, 27599",,,
"NEURAL BASIS OF PSYCHOPATHOLOGY, ADDICTIONS AND SLEEP DISORDERS STUDY SECTION",NPAS,10/20/22 -,"VAN ERP, THEODORUSG.M,  PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF PSYCHIATRY AND HUMAN BEHAVIOR,SCHOOL OF MEDICINE,"UNIVERSITY OF CALIFORNIA,  IRVINE","IRVINE, CA, 92697",,
"NEURAL BASIS OF PSYCHOPATHOLOGY, ADDICTIONS AND SLEEP DISORDERS STUDY SECTION",NPAS,06/16/22 -,"VAN ERP, THEODORUSG.M,  PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF PSYCHIATRY AND HUMAN BEHAVIOR,SCHOOL OF MEDICINE,"UNIVERSITY OF CALIFORNIA,  IRVINE","IRVINE, CA, 92697",,
"NEURAL BASIS OF PSYCHOPATHOLOGY, ADDICTIONS AND SLEEP DISORDERS STUDY SECTION",NPAS,02/17/22 -,"VAN ERP, THEODORUSG.M,  PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF PSYCHIATRY AND HUMAN BEHAVIOR,SCHOOL OF MEDICINE,"UNIVERSITY OF CALIFORNIA,  IRVINE","IRVINE, CA, 92697",,
CANCER PREVENTION STUDY SECTION,CPSS,06/27/22 -,"VAN GERWEN, MAAIKE,  MD,  PHD*","ASSISTANT PROFESSOR,  DIRECTOR OF RESEARCH",DEPARTMENT OF OTOLARYNGOLOGY HEAD AND NECK SURGERY,INSTITUTE FOR TRANSLATIONAL EPIDEMIOLOGY,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"NEW YORK, NY, 10029",,
EMERGING IMAGING TECHNOLOGIES IN NEUROSCIENCE STUDY SECTION,EITN,02/24/22 -,"VAN HORN, JOHNDARRELL,  PHD,  MENG,  BA*",PROFESSOR,DEPARTMENT OF PSYCHOLOGY,SCHOOL OF DATA SCIENCE,COLLEGE OF ARTS OF SCIENCES,UNIVERSITY OF VIRGINIA,"CHARLOTTESVILLE, VA, 22903",
CANCER MOLECULAR PATHOBIOLOGY STUDY SECTION,CAMP,02/22/22 -,"VAN NOSTRAND, JEANINEL,  PHD*",ASSISTANT PROFESSOR,DEPARTMENT OF MOLECULAR AND CELLULAR BIOLOGY,BAYLOR COLLEGE OF MEDICINE,"HOUSTON, TX, 77030",,,
CANCER CELL BIOLOGY STUDY SECTION,CCB,10/06/22 -,"VAN NOSTRAND, JEANINEL,  PHD,  BS*",DEPARTMENT OF MOLECULAR AND CELLULAR BIOLOGY,BAYLOR COLLEGE OF MEDICINE,"HOUSTON, TX, 77030",,,,
DRUG DISCOVERY FOR THE NERVOUS SYSTEM STUDY SECTION,DDNS,10/20/22 -,"VAN ORDEN, LORI JEAN,  PHD",SENIOR DIRECTOR PRECLINICAL SCIENCES,NEUMORA THERAPEUTICS,"SAN FRANCISCO, CA, 94103",,,,
DRUG DISCOVERY FOR THE NERVOUS SYSTEM STUDY SECTION,DDNS,02/17/22 -,"VAN ORDEN, LORI JEAN,  PHD",SENIOR DIRECTOR PRECLINICAL SCIENCES,NEUMORA THERAPEUTICS,"SAN FRANCISCO, CA, 94103",,,,
CELLULAR MECHANISMS IN AGING AND DEVELOPMENT STUDY SECTION,CMAD,06/22/22 -,"VAN REMMEN, HOLLY,  PHD",MEMBER AND PROGRAM CHAIR,AGING AND METABOLISM PROGRAM,OKLAHOMA MEDICAL RESEARCH FOUNDATION,"OKLAHOMA CITY, OK, 73104",,,
CELLULAR MECHANISMS IN AGING AND DEVELOPMENT STUDY SECTION,CMAD,10/14/21 -,"VAN REMMEN, HOLLY,  PHD",MEMBER AND PROGRAM CHAIR,AGING AND METABOLISM PROGRAM,OKLAHOMA MEDICAL RESEARCH FOUNDATION,"OKLAHOMA CITY, OK, 73104",,,
"SOCIAL PSYCHOLOGY, PERSONALITY AND INTERPERSONAL PROCESSES STUDY SECTION",SPIP,06/23/22 -,"VAN RYZIN, MARKJ,  PHD*",RESEARCH ASSOCIATE PROFESSOR,COLLEGE OF EDUCATION,UNIVERSITY OF OREGON,"EUGENE, OR, 97403",,,
CLINICAL MANAGEMENT IN GENERAL CARE SETTINGS STUDY SECTION,CMGC,10/17/22 -,"VAN SCOY, LAURENJODI,  MD",ASSOCIATE PROFESSOR,DEPARTMENT OF HUMANITIES AND PULMONARY MEDICINE,COLLEGE OF MEDICINE,THE PENNSYLVANIA STATE UNIVERSITY,"HERSHEY, PA, 17033",,
SYSTEMIC INJURY BY ENVIRONMENTAL EXPOSURE,SIEE,06/30/22 -,"VAN WINKLE, LAURAS,  PHD",PROFESSOR,CENTER FOR HEALTH AND THE ENVIRONMENT,"UNIVERSITY OF CALIFORNIA,  DAVIS","DAVIS, CA, 95616",,,
SYSTEMIC INJURY BY ENVIRONMENTAL EXPOSURE,SIEE,02/10/22 -,"VAN WINKLE, LAURAS,  PHD",PROFESSOR,CENTER FOR HEALTH AND THE ENVIRONMENT,"UNIVERSITY OF CALIFORNIA,  DAVIS","DAVIS, CA, 95616",,,
SYSTEMIC INJURY BY ENVIRONMENTAL EXPOSURE,SIEE,11/04/21 -,"VAN WINKLE, LAURAS,  PHD",PROFESSOR,CENTER FOR HEALTH AND THE ENVIRONMENT,"UNIVERSITY OF CALIFORNIA,  DAVIS","DAVIS, CA, 95616",,,
LANGUAGE AND COMMUNICATION STUDY SECTION,LCOM,06/23/22 -,"VANDAM, MARK,  PHD*",ASSOCIATE PROFESSOR,DEPARTMENT OF SPEECH AND HEARING SCIENCES,WASHINGTON STATE UNIVERSITY,"SPOKANE, WA, 99202",,,
NEUROTOXICOLOGY AND ALCOHOL STUDY SECTION,NAL,02/17/22 -,"VANDENBERG, LAURAN,  PHD*",PROFESSOR AND CHAIR,GRADUATE PROGRAM DIRECTOR,DEPARTMENT OF ENVIRONMENTAL HEALTH SCIENCES,SCHOOL OF PUBLIC HEALTH AND HEALTH SCIENCES,UNIVERSITY OF MASSACHUSETTS AMHERST,"AMHERST, MA, 01003",
MAXIMIZING INVESTIGATORS’ RESEARCH AWARD A STUDY SECTION,MRAA,10/12/22 -,"VANDERPOOL, CARINK,  PHD",PROFESSOR,DEPARTMENT OF MICROBIOLOGY,UNIVERSITY OF ILLINOIS-URBANA CHAMPAIGN,"CHAMPAIGN, IL, 60611",,,
MAXIMIZING INVESTIGATORS’ RESEARCH AWARD A STUDY SECTION,MRAA,07/05/22 -,"VANDERPOOL, CARINK,  PHD",PROFESSOR,DEPARTMENT OF MICROBIOLOGY,UNIVERSITY OF ILLINOIS-URBANA CHAMPAIGN,"CHAMPAIGN, IL, 60611",,,
CELLULAR AND MOLECULAR BIOLOGY OF GLIA STUDY SECTION,CMBG,06/16/22 -,"VANDERVER, ADELINELUCIE,  MD",PROFESSOR,DIVISION OF NEUROLOGY,THE CHILDREN'S HOSPITAL OF PHILADELPHIA,LEUKODYSTROPHY CENTER OF EXCELLENCE,UNIVERSITY OF PENNSYLVANIA,"PHILADELPHIA, PA, 19104",
