Section Name,Section Abbreviation,Date,Name,Position,Ad1,Ad2,Ad3,Ad4,Ad5,Ad6
BASIC MECHANISMS OF DIABETES AND METABOLISM STUDY SECTION,BMDM,10/11/23,"THYAGARAJAN, BASKARAN, PHD",SCIENTIFIC REVIEW OFFICER,CENTER FOR SCIENTIFIC REVIEW,NATIONAL INSTITUTES OF HEALTH,"BETHESDA,       MD,       20892",,,
MOLECULAR NEUROGENETICS STUDY SECTION,MNG,10/05/23,"THYME, SUMMER  B, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF NEUROBIOLOGY,HEERSINK SCHOOL OF MEDICINE,UNIVERSITY OF ALABAMA AT BIRMINGHAM,"BIRMINGHAM,       AL,       35294",,
CLINICAL DATA MANAGEMENT AND ANALYSIS STUDY SECTION,CDMA,10/12/23,"THYVALIKAKATH, THANKAM  P, DMD, MDS, PHD","PROFESSOR, DEPARTMENT OF DENTAL PUBLIC HEALTH AND DENTAL INFORMATICS","ASSOCIATE DEAN, DENTAL INFORMATICS",AND DIGITAL HEALTH,INDIANA UNIVERSITY SCHOOL OF DENTISTRY,"INDIANAPOLIS,       IN,       46202",,
CELLULAR SIGNALING AND REGULATORY SYSTEMS STUDY SECTION,CSRS,05/30/24,"TIAN, AIGUO, PHD",ASSISTANT PROFESSOR,DEPARTMENT BIOCHEMISTRY MOLECULAR BIOLOGY,TULANE UNIVERSITY OF LOUISIANA,"NEW ORLEANS,       LA,       70112",,,
ENABLING BIOANALYTICAL AND IMAGING TECHNOLOGIES STUDY SECTION,EBIT,06/20/24,"TIAN, HUA, PHD",ASSOCIATE PROFESSOR,UNIVERSITY OF PITTSBURGH,SCHOOL OF PUBLIC HEALTH,"PITTSBURGH,       PA,       15260",,,
INSTRUMENTATION AND SYSTEMS DEVELOPMENT STUDY SECTION,ISD,03/07/24,"TIAN, LIMEI, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF BIOMEDICAL ENGINEERING,TEXAS A&M UNIVERSITY,"COLLEGE STATION,       TX,       77843",,,
MACROMOLECULAR STRUCTURE AND FUNCTION A STUDY SECTION,MSFA,05/29/24,"TIAN, SHILIANG, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF CHEMISTRY,PURDUE UNIVERSITY,"WEST LAFAYETTE,       IL,       47907",,,
CELLULAR AND MOLECULAR TECHNOLOGIES STUDY SECTION,CMT,06/12/24,"TIAN, XIAOJUN, PHD",ASSOCIATE PROFESSOR,SCHOOL OF BIOLOGICAL AND HEALTH,SYSTEMS ENGINEERING,ARIZONA STATE UNIVERSITY,"TEMPE,       AZ,       85287",,
MOLECULAR NEUROGENETICS STUDY SECTION,MNG,06/06/24,"TIDBALL, ANDREW  M, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF NEUROLOGY,"UNIVERSITY OF MICHIGAN, ANN ARBOR","ANN ARBOR,       MI,       48109",,,
NEURAL OXIDATIVE METABOLISM AND DEATH STUDY SECTION,NOMD,02/28/24,"TIEU, KIM, PHD",PROFESSOR,DEPARTMENT OF ENVIRONMENTAL,AND OCCUPATIONAL HEALTH,FLORIDA INTERNATIONAL UNIVERSITY,"MIAMI,       FL,       33199",,
NEURAL OXIDATIVE METABOLISM AND DEATH STUDY SECTION,NOMD,11/01/23,"TIEU, KIM, PHD",PROFESSOR,DEPARTMENT OF ENVIRONMENTAL,AND OCCUPATIONAL HEALTH,FLORIDA INTERNATIONAL UNIVERSITY,"MIAMI,       FL,       33199",,
IMMUNITY AND HOST DEFENSE STUDY SECTION,IHD,10/26/23,"TIGNO-ARANJUEZ, JUSTINE  TIGLAO, PHD",ASSISTANT PROFESSOR,IMMUNITY AND PATHOGENESIS DIVISION,BURNETT SCHOOL OF BIOMEDICAL SCIENCES,UNIVERSITY OF CENTRAL FLORIDA,"ORLANDO,       FL,       32827",,
MECHANISMS OF CANCER THERAPEUTICS B STUDY SECTION,MCTB,06/20/24,"TILGHMAN, SYREETA  L, PHD",ASSOCIATE PROFESSOR,COLLEGE OF PHARMACY AND PHARMACEUTICAL SCIENCES,PHARMACEUTICAL SCIENCES,FLORIDA AGRICULTURAL AND MECHANICAL UNIVERSITY,"TALLAHASSEE,       FL,       32307",,
MECHANISMS OF CANCER THERAPEUTICS B STUDY SECTION,MCTB,02/08/24,"TILGHMAN, SYREETA  L, PHD",ASSOCIATE PROFESSOR,COLLEGE OF PHARMACY AND PHARMACEUTICAL SCIENCES,PHARMACEUTICAL SCIENCES,FLORIDA AGRICULTURAL AND MECHANICAL UNIVERSITY,"TALLAHASSEE,       FL,       32307",,
"ETIOLOGY, DIAGNOSTIC, INTERVENTION AND TREATMENT OF INFECTIOUS DISEASES STUDY SECTION",EDIT,06/27/24,"TILLEKERATNE, GAYANI, MD",ASSOCIATE PROFESSOR,DEPARTMENT OF MEDICINE,DUKE UNIVERSITY SCHOOL OF MEDICINE,"DURHAM,       NC,       27708",,,
POPULATION BASED RESEARCH IN INFECTIOUS DISEASE STUDY SECTION,PRID,10/30/23,"TILLEKERATNE, GAYANI, MD, MS",ASSISTANT PROFESSOR OF MEDICINE,DIVISION OF INFECTIOUS DISEASES,DUKE UNIVERSITY,"DURHAM,       NC,       27710",,,
HIV IMMUNOPATHOGENESIS AND VACCINE DEVELOPMENT STUDY SECTION,HIVD,03/18/24,"TILTON, JOHN  C, MD",ASSOCIATE PROFESSOR,DEPARTMENT OF NUTRITION,SCHOOL OF MEDICINE,CASE WESTERN RESERVE UNIVERSITY,"CLEVELAND,       OH,       44106",,
HIV IMMUNOPATHOGENESIS AND VACCINE DEVELOPMENT STUDY SECTION,HIVD,11/15/23,"TILTON, JOHN  C, MD",ASSOCIATE PROFESSOR,DEPARTMENT OF NUTRITION AND CENTER FOR,PROTEOMICS AND BIOINFORMATICS,CASE WESTERN RESERVE UNIVERSITY,"CLEVELAND,       OH,       44106",,
CANCER CELL BIOLOGY STUDY SECTION,CCB,02/08/24,"TIMCHENKO, NIKOLAI  A, PHD",PROFESSOR,DIVISION OF PEDIATRIC GENERAL AND THORACIC SURGERY,DEPARTMENT OF SURGERY,CINCINNATI CHILDREN'S HOSPITAL MEDICAL CENTER,"CINCINNATI,       OH,       42509",,
CANCER ETIOLOGY STUDY SECTION,CE,03/01/23,"TIMME-LARAGY, ALICIA  R, PHD",PROFESSOR,DEPARTMENT OF ENVIRONMENTAL HEALTH SCIENCE,SCHOOL OF PUBLIC HEALTH,UNIVERSITY OF MASSACHUSETTS AMHERST,"AMHERST,       MA,       01003",,
CANCER ETIOLOGY STUDY SECTION,CE,10/20/22,"TIMME-LARAGY, ALICIA  R, PHD",PROFESSOR,DEPARTMENT OF ENVIRONMENTAL HEALTH SCIENCE,SCHOOL OF PUBLIC HEALTH,UNIVERSITY OF MASSACHUSETTS AMHERST,"AMHERST,       MA,       01003",,
CANCER ETIOLOGY STUDY SECTION,CE,06/21/22,"TIMME-LARAGY, ALICIA  R, PHD",PROFESSOR,DEPARTMENT OF ENVIRONMENTAL HEALTH SCIENCE,SCHOOL OF PUBLIC HEALTH,UNIVERSITY OF MASSACHUSETTS AMHERST,"AMHERST,       MA,       01003",,
"CELLULAR, MOLECULAR AND INTEGRATIVE REPRODUCTION STUDY SECTION",CMIR,06/20/24,"TIMME-LARAGY, ALICIA  R, PHD",PROFESSOR,DEPARTMENT OF ENVIRONMENTAL HEALTH SCIENCE,SCHOOL OF PUBLIC HEALTH,UNIVERSITY OF MASSACHUSETTS AMHERST,"AMHERST,       MA,       01003",,
"CELLULAR, MOLECULAR AND INTEGRATIVE REPRODUCTION STUDY SECTION",CMIR,09/28/23,"TIMME-LARAGY, ALICIA  R, PHD",PROFESSOR,DEPARTMENT OF ENVIRONMENTAL HEALTH SCIENCE,SCHOOL OF PUBLIC HEALTH,UNIVERSITY OF MASSACHUSETTS AMHERST,"AMHERST,       MA,       01003",,
"SOCIAL PSYCHOLOGY, PERSONALITY AND INTERPERSONAL PROCESSES STUDY SECTION",SPIP,10/19/23,"TIMMONS, ADELA, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF PSYCHOLOGY,COLLEGE OF LIBERAL ARTS,UNIVERSITY OF TEXAS,"AUSTIN,       TX,       78712",,
CELLULAR AND MOLECULAR TECHNOLOGIES STUDY SECTION,CMT,06/12/24,"TING, ANGELA  H, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF EPIGENETICS,AND MOLECULAR CARCINOGENESIS,THE UNIVERSITY OF TEXAS MD ANDERSON CANCER CENTER,"HOUSTON,       TX,       77054",,
CELLULAR AND MOLECULAR TECHNOLOGIES STUDY SECTION,CMT,02/21/24,"TING, ANGELA  H, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF EPIGENETICS,AND MOLECULAR CARCINOGENESIS,THE UNIVERSITY OF TEXAS MD ANDERSON CANCER CENTER,"HOUSTON,       TX,       77054",,
CELLULAR AND MOLECULAR TECHNOLOGIES STUDY SECTION,CMT,10/25/23,"TING, ANGELA  H, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF EPIGENETICS,AND MOLECULAR CARCINOGENESIS,THE UNIVERSITY OF TEXAS MD ANDERSON CANCER CENTER,"HOUSTON,       TX,       77054",,
CELLULAR AND MOLECULAR IMMUNOLOGY - B STUDY SECTION,CMIB,06/27/24,"TINOCO, ROBERTO, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF MOLECULAR BIOLOGY AND BIOCHEMISTRY,SCHOOL OF BIOLOGOCAL SCIENCES,"UNIVERSITY OF CALIFORNIA, IRVINE","IRVINE,       CA,       92697",,
LANGUAGE AND COMMUNICATION STUDY SECTION,LCOM,06/27/24,"TIPPETT, DONNA  CLARK, MPH",ASSOCIATE PROFESSOR,DEPARTMENTS OF PHYSICAL MEDICINE AND,"REHABILITATION, NEUROLOGY, AND OTOLARYNGOLOGY",HEAD AND NECK SURGERY,JOHNS HOPKINS UNIVERSITY,"BALTIMORE,       MD,       21287",
RESPIRATORY INTEGRATIVE BIOLOGY AND TRANSLATIONAL RESEARCH STUDY SECTION,RIBT,02/22/24,"TIRUPPATHI, CHINNASWAMY, PHD",PROFESSOR,DEPARTMENT OF PHARMACOLOGY,UNIVERSITY OF ILLINOIS,"CHICAGO,       IL,       60612",,,
"PSYCHOSOCIAL DEVELOPMENT, RISK AND PREVENTION STUDY SECTION",PDRP,10/26/23,"TISHELMAN, AMY  C, PHD",RESEARCH ASSOCIATE PROFESSOR,DEPARTMENT OF PSYCHOLOGY AND NEUROSCIENCE,BOSTON COLLEGE,"CHESTNUT HILL,       MA,       02467",,,
CLINICAL INTEGRATIVE CARDIOVASCULAR AND HEMATOLOGICAL SCIENCES STUDY SECTION,CCHS,10/19/23,"TISON, GEOFFREY  H, MD",ASSOCIATE PROFESSOR,DIVISION OF CARDIOLOGY,DEPARTMENT OF MEDICINE,UNIVERSITY OF CALIFORNIA SAN FRANCISO,"SAN FRANCISCO,       MD,       94158",,
HEPATOBILIARY PATHOPHYSIOLOGY STUDY SECTION,HBPP,02/29/24,"TITCHENELL, PAUL  MICHAEL, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF PHYSIOLOGY,PERELMAN SCHOOL OF MEDICINE AT THE,UNIVERSITY OF PENNSYLVANIA,"PHILADELPHIA,       PA,       19104",,
"REPRODUCTIVE, PERINATAL AND PEDIATRIC HEALTH STUDY SECTION",RPPH,02/22/24,"TIWARI, HEMANT  K, PHD",PROFESSOR,DEPARTMENT OF BIOSTATISTICS,UNIVERSITY OF ALABAMA AT BIRMINGHAM,"BIRMINGHAM,       AL,       35294",,,
CLINICAL TRANSLATIONAL IMAGING SCIENCE STUDY SECTION,CTIS,06/20/24,"TIWARI, PALLAVI, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF BIOMEDICAL ENGINEERING,UNIVERSITY OF WISCONSIN MADISON,"MADISON,       WI,       53792",,,
CLINICAL TRANSLATIONAL IMAGING SCIENCE STUDY SECTION,CTIS,02/15/24,"TIWARI, PALLAVI, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF BIOMEDICAL ENGINEERING,UNIVERSITY OF WISCONSIN MADISON,"MADISON,       WI,       53792",,,
CLINICAL TRANSLATIONAL IMAGING SCIENCE STUDY SECTION,CTIS,10/19/23,"TIWARI, PALLAVI, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF BIOMEDICAL ENGINEERING,UNIVERSITY OF WISCONSIN MADISON,"MADISON,       WI,       53792",,,
MAXIMIZING INVESTIGATORS? RESEARCH AWARD B STUDY SECTION,MRAB,02/06/24,"TIWARY, PRATYUSH, PHD",PROFESSOR,DEPARTMENT OF CHEMISTRY,AND BIOCHEMISTRY,UNIVERSITY OF MARYLAND,"COLLEGE PARK,       MD,       20742",,
MAXIMIZING INVESTIGATORS? RESEARCH AWARD B STUDY SECTION,MRAB,10/19/23,"TIWARY, PRATYUSH, PHD",MILLARD AND LEE ALEXANDER PROFESSOR IN CHEMICAL PHYSICS,DEPARTMENT OF CHEMISTRY,AND BIOCHEMISTRY,UNIVERSITY OF MARYLAND,"COLLEGE PARK,       MD,       20742",,
MECHANISMS OF CANCER THERAPEUTICS C STUDY SECTION ,MCTC,10/26/23,"TIZIANI, STEFANO, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF NUTRITIONAL SCIENCES,DELL PEDIATRIC RESEARCH INSTITUTE,DELL MEDICAL SCHOOL,UNIVERSITY OF TEXAS AT AUSTIN,"AUSTIN,       TX,       78723",
IMAGING GUIDED INTERVENTIONS AND SURGERY STUDY SECTION,IGIS,10/19/23,"TKACZYK, TOMASZ  S, PHD",PROFESSOR,DEPARTMENT OF BIOENGINEERING,RICE UNIVERSITY,"HOUSTON,       TX,       77005",,,
CELLULAR AND MOLECULAR BIOLOGY OF NEURODEGENERATION STUDY SECTION,CMND,06/24/24,"TODI, SOKOL  V, PHD",PROFESSOR AND CHAIR,DEPARTMENT OF PHARMACOLOGY,SCHOOL OF MEDICINE,WAYNE STATE UNIVERSITY,"DETROIT,       MI,       48201",,
CELLULAR AND MOLECULAR BIOLOGY OF NEURODEGENERATION STUDY SECTION,CMND,02/29/24,"TODI, SOKOL  V, PHD",PROFESSOR AND CHAIR,DEPARTMENT OF PHARMACOLOGY,SCHOOL OF MEDICINE,WAYNE STATE UNIVERSITY,"DETROIT,       MI,       48201",,
CELLULAR AND MOLECULAR BIOLOGY OF NEURODEGENERATION STUDY SECTION,CMND,11/02/23,"TODI, SOKOL  V, PHD",PROFESSOR AND CHAIR,DEPARTMENT OF PHARMACOLOGY,SCHOOL OF MEDICINE,WAYNE STATE UNIVERSITY,"DETROIT,       MI,       48201",,
"ETIOLOGY, DIAGNOSTIC, INTERVENTION AND TREATMENT OF INFECTIOUS DISEASES STUDY SECTION",EDIT,02/29/24,"TOKARZ, RAFAL, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF EPIDEMIOLOGY,CENTER FOR INFECTION AND IMMUNITY,COLUMBIA UNIVERSITY HEALTH SCIENCES,"NEW YORK,       NY,       10027",,
TRANSMISSION OF VECTOR-BORNE AND ZOONOTIC DISEASES STUDY SECTION ,TVZ,06/24/24,"TOKARZ, RAFAL, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF EPIDEMIOLOGY,MAILMAN SCHOOL OF PUBLIC HEALTH,COLUMBIA UNIVERSITY IRVING MEDICAL CENTER,"NEW YORK,       NY,       10032",,
CANCER AND HEMATOLOGIC DISORDERS STUDY SECTION,CHD,06/20/24,"TOLAND, AMANDA  E, PHD",PROFESSOR,DEPARTMENT OF CANCER BIOLOGY AND GENETICS,DEPARTMENT OF  INTERNAL MEDICINE,THE OHIO STATE UNIVERSITY,"COLUMBUS,       OH,       43210",,
CANCER AND HEMATOLOGIC DISORDERS STUDY SECTION,CHD,03/07/24,"TOLAND, AMANDA  E, PHD",PROFESSOR,DEPARTMENT OF CANCER BIOLOGY AND GENETICS,DEPARTMENT OF  INTERNAL MEDICINE,THE OHIO STATE UNIVERSITY,"COLUMBUS,       OH,       43210",,
CANCER AND HEMATOLOGIC DISORDERS STUDY SECTION,CHD,10/24/23,"TOLAND, AMANDA  E, PHD",PROFESSOR,DEPARTMENT OF CANCER BIOLOGY AND GENETICS,DEPARTMENT OF  INTERNAL MEDICINE,THE OHIO STATE UNIVERSITY,"COLUMBUS,       OH,       43210",,
"BASIC BIOLOGY OF BLOOD, HEART AND VASCULATURE STUDY SECTION ",BBHV,06/13/24,"TOLDO, STEFANO, PHD",ASSOCIATE PROFESSOR,CARDIOVASCULAR MEDICINE,DEPARTMENT OF MEDICINE,UNIVERSITY OF VIRGINIA,"CHARLOTTESVILLE,       VA,       22903",,
CLINICAL NEUROSCIENCE AND NEURODEGENERATION STUDY SECTION,CNN,06/20/24,"TOLEDO ATUCHA, JUAN  B, MD",ASSISTANT PROFESSOR,DEPARTMENT OF NEUROLOGY,WEILL CORNELL MEDICAL COLLEGE,HOUSTON METHODIST HOSPITAL,"HOUSTON,       TX,       77030",,
"BIOENGINEERING OF NEUROSCIENCE, VISION AND LOW VISION TECHNOLOGIES STUDY SECTION",BNVT,10/19/23,"TOLIAS, ANDREAS, PHD",PROFESSOR,DEPARTMENT OF NEUROSCIENCE,BAYLOR COLLEGE OF MEDICINE,"HOUSTON,       TX,       77030",,,
"BIOENGINEERING OF NEUROSCIENCE, VISION AND LOW VISION TECHNOLOGIES STUDY SECTION",BNVT,03/07/24,"TOLIAS, ANDREAS, PHD, BS, BA",PROFESSOR,DEPARTMENT OF NEUROSCIENCE,BAYLOR COLLEGE OF MEDICINE,"HOUSTON,       TX,       77030",,,
"SURGERY, ANESTHESIOLOGY AND TRAUMA STUDY SECTION",SAT,06/05/24,"TOLIVER-KINSKY, TRACY  E, PHD",PROFESSOR AND ASSISTANT DEAN FOR RECRUITMENT,DEPARTMENT OF ANESTHESIOLOGY,UNIVERSITY OF TEXAS MEDICAL BRANCH,"GALVESTON,       TX,       77555",,,
"SURGERY, ANESTHESIOLOGY AND TRAUMA STUDY SECTION",SAT,10/11/23,"TOLIVER-KINSKY, TRACY  E, PHD",PROFESSOR AND ASSISTANT DEAN FOR RECRUITMENT,DEPARTMENT OF ANESTHESIOLOGY,UNIVERSITY OF TEXAS MEDICAL BRANCH,"GALVESTON,       TX,       77555",,,
NEUROBIOLOGY OF PAIN AND ITCH STUDY SECTION ,NPI,06/11/24,"TOLL, LAWRENCE  R, PHD",PROFESSOR,DEPARTMENT OF BIOMEDICAL SCIENCES,COLLEGE OF MEDICINE,FLORIDA ATLANTIC UNIVERSITY,"BOCA RATON,       FL,       33431",,
NEUROBIOLOGY OF PAIN AND ITCH STUDY SECTION ,NPI,02/20/24,"TOLL, LAWRENCE  R, PHD",PROFESSOR,DEPARTMENT OF BIOMEDICAL SCIENCES,COLLEGE OF MEDICINE,FLORIDA ATLANTIC UNIVERSITY,"BOCA RATON,       FL,       33431",,
NEUROBIOLOGY OF PAIN AND ITCH STUDY SECTION ,NPI,10/18/23,"TOLL, LAWRENCE  R, PHD",PROFESSOR,DEPARTMENT OF BIOMEDICAL SCIENCES,COLLEGE OF MEDICINE,FLORIDA ATLANTIC UNIVERSITY,"BOCA RATON,       FL,       33431",,
CANCER PREVENTION STUDY SECTION,CPSS,06/27/24,"TOLLEFSBOL, TRYGVE  O, PHD, DO",PROFESSOR,DEPARTMENT OF BIOLOGY,UNIVERSITY OF ALABAMA AT BIRMINGHAM,"BIRMINGHAM,       AL,       35294",,,
CANCER PREVENTION STUDY SECTION,CPSS,02/22/24,"TOLLEFSBOL, TRYGVE  O, PHD, DO",DISTINGUISHED PROFESSOR,DEPARTMENT OF BIOLOGY,UNIVERSITY OF ALABAMA O'NEAL COMPREHENSIVE,CANCER CENTER,UNIVERSITY OF ALABAMA AT BIRMINGHAM,"BIRMINGHAM,       AL,       35294",
CANCER PREVENTION STUDY SECTION,CPSS,10/26/23,"TOLLEFSBOL, TRYGVE  O, PHD, DO",DISTINGUISHED PROFESSOR,DEPARTMENT OF BIOLOGY,UNIVERSITY OF ALABAMA O'NEAL COMPREHENSIVE,CANCER CENTER,UNIVERSITY OF ALABAMA AT BIRMINGHAM,"BIRMINGHAM,       AL,       35294",
BACTERIAL VIRULENCE STUDY SECTION ,BV,06/25/24,"TOLLETT, ANNE",EXTRAMURAL SUPPORT ASSISTANT,THE CENTER FOR SCIENTIFIC REVIEW,THE NATIONAL INSTITUTES OF HEALTH,"BETHESDA,       MD,       20892",,,
"HIV MOLECULAR VIROLOGY, CELL BIOLOGY, AND DRUG DEVELOPMENT STUDY SECTION",HVCD,07/15/24,"TOLLETT, ANNE",EXTRAMURAL SUPPORT ASSISTANT,THE CENTER FOR SCIENTIFIC REVIEW,THE NATIONAL INSTITUTES OF HEALTH,"BETHESDA,       MD,       20892",,,
"HIV MOLECULAR VIROLOGY, CELL BIOLOGY, AND DRUG DEVELOPMENT STUDY SECTION",HVCD,03/18/24,"TOLLETT, ANNE",EXTRAMURAL SUPPORT ASSISTANT,THE CENTER FOR SCIENTIFIC REVIEW,THE NATIONAL INSTITUTES OF HEALTH,"BETHESDA,       MD,       20892",,,
"HIV MOLECULAR VIROLOGY, CELL BIOLOGY, AND DRUG DEVELOPMENT STUDY SECTION",HVCD,11/13/23,"TOLLETT, ANNE",EXTRAMURAL SUPPORT ASSISTANT,THE CENTER FOR SCIENTIFIC REVIEW,THE NATIONAL INSTITUTES OF HEALTH,"BETHESDA,       MD,       20892",,,
INNATE IMMUNITY AND INFLAMMATION STUDY SECTION,III,02/29/24,"TOLLETT, ANNE",EXTRAMURAL SUPPORT ASSISTANT,THE CENTER FOR SCIENTIFIC REVIEW,THE NATIONAL INSTITUTES OF HEALTH,"BETHESDA,       MD,       20892",,,
INNATE IMMUNITY AND INFLAMMATION STUDY SECTION,III,10/19/23,"TOLLETT, ANNE",EXTRAMURAL SUPPORT ASSISTANT,THE CENTER FOR SCIENTIFIC REVIEW,THE NATIONAL INSTITUTES OF HEALTH,"BETHESDA,       MD,       20892",,,
MOLECULAR AND CELLULAR BIOLOGY OF VIRUS INFECTION STUDY SECTION,MCV,10/25/23,"TOLLETT, ANNE",EXTRAMURAL SUPPORT ASSISTANT,THE CENTER FOR SCIENTIFIC REVIEW,THE NATIONAL INSTITUTES OF HEALTH,"BETHESDA,       MD,       20892",,,
PATHOGENIC EUKARYOTES STUDY SECTION,PTHE,10/24/23,"TOLLETT, ANNE",EXTRAMURAL SUPPORT ASSISTANT,THE CENTER FOR SCIENTIFIC REVIEW,THE NATIONAL INSTITUTES OF HEALTH,"BETHESDA,       MD,       20892",,,
VIRAL PATHOGENESIS AND IMMUNITY STUDY SECTION ,VPI,06/17/24,"TOLLETT, ANNE",EXTRAMURAL SUPPORT ASSISTANT,THE CENTER FOR SCIENTIFIC REVIEW,THE NATIONAL INSTITUTES OF HEALTH,"BETHESDA,       MD,       20892",,,
"BIOBEHAVIORAL REGULATION, LEARNING AND ETHOLOGY STUDY SECTION",BRLE,06/13/24,"TOLLKUHN, JESSICA, PHD",ASSOCIATE PROFESSOR,NEUROSCIENCE,COLD SPRING HARBOR LABORATORY,"COLD SPRING HAROR,       NY,       11724",,,
PATHOGENIC EUKARYOTES STUDY SECTION,PTHE,10/24/23,"TOMALKA, JEFFREY, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF PATHOLOGY AND LABORATORY MEDICINE,SCHOOL OF MEDICINE,EMORY UNIVERSITY,"ATLANTA,       GA,       30322",,
BIOCHEMISTRY AND BIOPHYSICS OF MEMBRANES STUDY SECTION,BBM,06/04/24,"TOMASIAK, THOMAS  MICHAEL, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF CHEMISTRY,AND BIOCHEMISTRY,UNIVERSITY OF ARIZONA,"TUCSON,       AZ,       85721",,
BIOCHEMISTRY AND BIOPHYSICS OF MEMBRANES STUDY SECTION,BBM,02/22/24,"TOMASIAK, THOMAS  MICHAEL, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF CHEMISTRY,AND BIOCHEMISTRY,UNIVERSITY OF ARIZONA,"TUCSON,       AZ,       85721",,
BIOCHEMISTRY AND BIOPHYSICS OF MEMBRANES STUDY SECTION,BBM,10/12/23,"TOMASIAK, THOMAS  MICHAEL, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF CHEMISTRY,AND BIOCHEMISTRY,UNIVERSITY OF ARIZONA,"TUCSON,       AZ,       85721",,
ADULT PSYCHOPATHOLOGY AND DISORDERS OF AGING STUDY SECTION,APDA,02/22/24,"TOMASZEWSKI-FARIAS, SARAH  E, PHD",PROFESSOR,DEPARTMENT OF NEUROLOGY,"UNIVERSITY OF CALIFORNIA, DAVIS","SACRAMENTO,       CA,       95616",,,
ADULT PSYCHOPATHOLOGY AND DISORDERS OF AGING STUDY SECTION,APDA,10/19/23,"TOMASZEWSKI-FARIAS, SARAH  E, PHD",PROFESSOR,DEPARTMENT OF NEUROLOGY,"UNIVERSITY OF CALIFORNIA, DAVIS","SACRAMENTO,       CA,       95616",,,
CHEMICAL SYNTHESIS AND BIOSYNTHESIS STUDY SECTION,CSB,03/06/24,"TOMAT, ELISA, PHD",PROFESSOR,DEPARTMENT OF CHEMISTRY,AND BIOCHEMISTRY,UNIVERSITY OF ARIZONA,"TUCSON,       AZ,       85721",,
CHEMICAL SYNTHESIS AND BIOSYNTHESIS STUDY SECTION,CSB,10/26/23,"TOMAT, ELISA, PHD",PROFESSOR,DEPARTMENT OF CHEMISTRY,AND BIOCHEMISTRY,UNIVERSITY OF ARIZONA,"TUCSON,       AZ,       85721",,
HEALTH PROMOTION IN COMMUNITIES STUDY SECTION,HPC,10/10/23,"TOMAYKO, EMILY  J, PHD",ASSISTANT PROFESSOR,HEALTH AND HUMAN DEVELOPMENT,MONTANA STATE UNIVERSITY,"BOZEMAN,       MT,       59718",,,
"LEARNING, MEMORY AND DECISION NEUROSCIENCE STUDY SECTION",LMDN,06/13/24,"TOMCHIK, SETH  M, PHD",PROFESSOR,DEPARTMENT OF NEUROSCIENCE AND PHARMACOLOGY,CARVER COLLEGE OF MEDICINE,UNIVERSITY OF IOWA,"IOWA CITY,       IA,       52242",,
"LEARNING, MEMORY AND DECISION NEUROSCIENCE STUDY SECTION",LMDN,02/22/24,"TOMCHIK, SETH  M, PHD",PROFESSOR,DEPARTMENT OF NEUROSCIENCE AND PHARMACOLOGY,CARVER COLLEGE OF MEDICINE,UNIVERSITY OF IOWA,"IOWA CITY,       IA,       52242",,
"LEARNING, MEMORY AND DECISION NEUROSCIENCE STUDY SECTION",LMDN,10/19/23,"TOMCHIK, SETH  M, PHD",PROFESSOR,DEPARTMENT OF NEUROSCIENCE AND PHARMACOLOGY,CARVER COLLEGE OF MEDICINE,UNIVERSITY OF IOWA,"IOWA CITY,       IA,       52242",,
BIOMATERIALS AND BIOINTERFACES STUDY SECTION,BMBI,06/13/24,"TOMEI, ALICE, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF BIOMEDICAL ENGINEERING,DIABETES RESEARCH INSTITUTE,UNIVERSITY OF MIAMI,"MIAMI,       FL,       33132",,
BIOMATERIALS AND BIOINTERFACES STUDY SECTION,BMBI,02/27/24,"TOMEI, ALICE, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF BIOMEDICAL ENGINEERING,DIABETES RESEARCH INSTITUTE,UNIVERSITY OF MIAMI,"MIAMI,       FL,       33132",,
BIOMATERIALS AND BIOINTERFACES STUDY SECTION,BMBI,10/26/23,"TOMEI, ALICE, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF BIOMEDICAL ENGINEERING,DIABETES RESEARCH INSTITUTE,UNIVERSITY OF MIAMI,"MIAMI,       FL,       33132",,
