Section Name,Section Abbreviation,Date,Name,Position,Ad1,Ad2,Ad3,Ad4,Ad5,Ad6
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,02/24/22 - 02/25/22,"FORD, MANDY L, PHD",PROFESSOR,DIVISION OF TRANSPLANTATION,DEPARTMENT OF SURGERY,EMORY UNIVERSITY SCHOOL OF MEDICINE,"ATLANTA, GA, 30322",,
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,02/24/22 - 02/25/22,"GELMAN, ANDREW ERIC, PHD",PROFESSOR,DIVISION OF CARDIOTHORACIC SURGERY,DEPARTMENT OF SURGERY,WASHINGTON UNIVERSITY IN ST LOUIS,"ST LOUIS, MO, 63110",,
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,02/24/22 - 02/25/22,"GEORGES, GEORGE EARL, MD*",ASSOCIATE PROFESSOR,DEPARTMENT OF CLINICAL RESEARCH DIVISION,TRANSPLANTATION BIOLOGY,FRED HUTCHINSON CANCER RESEARCH CENTER,"SEATTLE, WA, 98109",,
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,02/24/22 - 02/25/22,"GIRALT, SERGIO A, MD*",DEPUTY CHAIR AND PROFESSOR STEM CELL TRANSPLANTATION AND CELLULAR THERAPY,DIVISION OF  HEMATOLOGIC MALIGNACIES,DEPARTMENT OF MEDICINE,ADULT BONE MARROW TRANSPLANTATION SERVICE,MEMORIAL SLOAN KETTERINGCANCER CENTER,"NEW YORK, NY, 10022",
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,02/24/22 - 02/25/22,"GRIESEMER, ADAM DAVID, MD*",SURGICAL DIRECTOR,DEPARTMENT OF SURGERY AND,PEDIATRIC LIVER TRANSPLANTATION,COLUMBIA UNIVERSITY IRVING MEDICAL CENTER,"NEW YORK, NY, 10032",,
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,02/24/22 - 02/25/22,"GUEVARA-PATINO, JOSE ALEJANDRO, MD, PHD",ASSOCIATE MEMBER,DEPARTMENT: ONCOLOGY INSTITUTE,INTERGRATIVE CELL BIOLOGY,LOYOLA UNIVERSITY  CHIGAGO,"CHICAGO, IL, 60660",,
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,02/24/22 - 02/25/22,"HANCOCK, WAYNE WILLIAM, MD, PHD",PROFESSOR,DEPARTMENT OF PATHOLOGY,CHILDREN'S HOSPITAL OF PHILADELPHIA,UNIVERSITY OF PENNSYLVANIA,"PHILADELPHIA, PA, 19104",,
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,02/24/22 - 02/25/22,"KARIMI, MOBIN, MD, PHD*",ASSISTANT PROFESSOR,DEPARTMENTS OF MICROBIOLOGY AND IMMUNOLOGY,UPSTATE MEDICAL UNIVERSITY,"SYRACUSE, NY, 13210",,,
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,02/24/22 - 02/25/22,"KRUPNICK, ALEXANDER S, MD*",PROFESSOR OF SURGERY,DIVISION OF THORACIC SURGERY,DEPARTMENT OF SURGERY,"THORACIS SURGERY, CARDIOPULMINARY TRANSPLANTATION",UNIVERSITY OF MARYLAND MEDICAL SYSTEM,"BALTIMORE, MD, 21201",
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,02/24/22 - 02/25/22,"LU, BINFENG, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF IMMUNOLOGY,UNIVERSITY OF PITTSBURGH SCHOOL OF MEDICINE,"PITTSBURGH, PA, 15261",,,
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,02/24/22 - 02/25/22,"LUZNIK, LEO, MD",PROFESSOR,DIVISION OF HEMATOLOGIC MALIGNANCIES,DEPARTMENT OF ONCOLOGY,SIDNEY KIMMEL COMPREHENSIVE CANCER CENTER,JOHNS HOPKINS UNIVERSITY SCHOOL OF MEDICINE,"BALTIMORE, MD, 21287",
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,02/24/22 - 02/25/22,"MCKAY, DIANNE B, MD",PROFESSOR,DEPARTMENT OF IMMUNOLOGY AND MICROBIOLOGY,THE SCRIPPS RESEARCH INSTITUTE,"LA JOLLA, CA, 92093",,,
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,02/24/22 - 02/25/22,"MEYER, EVERETT, MD, PHD*","ASSOCIATE PROFESSOR, PEDIATRICS AND SURGERY",DEPARTMENT OF MEDICINE,BLOOD AND MARROW TRANSPLANTATION AND,CELLULAR THERAPY,STANFORD UNIVERSITY,"STANFORD, CA, 94305",
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,02/24/22 - 02/25/22,"NURIEVA, ROZA INSAFETDINOVNA, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF IMMUNOLOGY,UNIVERSITY OF TEXAS MD ANDERSON CANCER CENTER,"HOUSTON, TX, 77054",,,
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,02/24/22 - 02/25/22,"PIDALA, JOSEPH A, MD, PHD*",ASSOCIATE PROFESSOR,DEPARTMENT OF ONCOLOGIC SERVICES,HEMATOLOGIC ONCOLOGY,H LEE MOFFITT CANCER CENTER AND REAEARCH INSTITUTE,"TAMPA, FL, 33612",,
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,02/24/22 - 02/25/22,"PILLAI, ASHA B, MD",ASSOCIATE PROFESSOR,"DEPARTMENT OF PEDIATRICS, MICROBIOLOGY",AND IMMUNOLOGY,UNIVERSITY OF MIAMI SCHOOL OF MEDICINE,"MIAMI, FL, 33136",,
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,02/24/22 - 02/25/22,"SINGH, NATHAN, MD*",ASSISTANT PROFESSOR,DIVISIONS OF HEMATOLOGY AND ONCOLOGY,DEPARTMENT OF MEDICINE,WASHINGTON UNIVERSITY,"ST. LOUIS, MO, 63110",,
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,02/24/22 - 02/25/22,"TEAGUE, RYAN M, PHD",PROFESSOR,DEPARTMENT OF MOLECULAR MICROBIOLOGY,AND IMMUNOLOGY,SAINT LOUIS UNIVERSITY SCHOOL OF MEDICINE,"ST LOUIS, MO, 63104",,
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,02/24/22 - 02/25/22,"WANG, LI LILY, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF TRANSLATIONAL HEMATOLOGY,AND ONCOLOGY RESEARCH,LEARNER RESEARCH INSTITUTE,THE CLEVELAND CLINIC,"CLEVELAND, OH, 44195",
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,02/24/22 - 02/25/22,"WU, JENNIFER D, PHD",PROFESSOR,DEPARTMENT OF UROLOGY,FEINBERG SCHOOL OF MEDICINE,NORTHWESTERN UNIVERSITY,"CHICAGO, IL, 60611",,
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,02/24/22 - 02/25/22,"YU, JIANHUA, PHD",PROFESSOR,DEPARTMENT OF HEMATOLOGY AND,HEMATOPOETIC CELL TRANSPLANTATION,CITY OF HOPE NATIONAL MEDICAL CENTER,BECKMAN RESEARCH INSTITUTE,"DUARTE, CA, 91010",
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,02/24/22 - 02/25/22,"ZANETTI, MAURIZIO, MD*",PROFESSOR,DEPARTMENT OF MEDICINE,UNIVERSITY OF CALIFORNIA SAN DIEGO,"LA JOLLA, CA, 92093",,,
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,02/24/22 - 02/25/22,"LAU, AUDREY O, MPH, PHD",CHIEF,IDIB INTEGRATED REVIEW GROUP,DPPS,CENTER FOR SCIENTIFIC REVIEW,NATIONAL INSTITUTES OF HEALTH,"BETHESDA, MD, 20892",
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,02/24/22 - 02/25/22,"HILL, KENDALL P",LEAD EXTRAMURAL SUPPORT ASSISTANT,EXTRAMURAL SUPPORT ASSISTANT,CENTER FOR SCIENTIFIC  REVIEW,NATIONAL INSTITUTES OF HEALTH,"BETHESDA, MD, 20892",,
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,10/28/21 - 10/29/21,"KEAN, LESLIE S, MD",ROBERT A. STRANAHAN PROFESSOR,DIVISION OF PEDIATRIC HEMATOLOGY AND ONCOLOGY,BOSTON CHILDREN'S HOSPITAL,HARVARD MEDICAL SCHOOL,"BOSTON, MA, 02115",,
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,10/28/21 - 10/29/21,"AGUDO CANTERO, JUDITH, PHD*",ASSISTANT PROFESSOR,DEPARTMENT OF IMMUNOLOGY,DANA-FARBER CANCER INSTITUTE,HARVARD MEDICAL SCHOOL,"BOSTON, MA, 02215",,
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,10/28/21 - 10/29/21,"CAPITINI, CHRISTIAN, MD",ASSOCIATE PROFESSOR,"DIVISION OF HEMATOLOGY, ONCOLOGY AND BONE",MARROW TRANSPLANTATION,DEPARTMENT OF PEDIATRICS,UNIVERSITY OF WISCONSIN,"MADISON, WI, 53705",
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,10/28/21 - 10/29/21,"CASCALHO, MARILIA ISABEL, MD, PHD*",ASSOCIATE PROFESSOR,DEPARTMENT OF SURGERY,UNIVERSITY OF MICHIGAN,"ANN ARBOR, MI, 48109",,,
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,10/28/21 - 10/29/21,"CHEN, WENHAO, PHD*",ASSOCIATE PROFESSOR,DEPARTMENT OF SURGERY,TRANSPLANTATION IMMUNOLOGY PROGRAM,HOUSTON METHODIST RESEARCH INSTITUTE,"HOUSTON, TX, 77030",,
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,10/28/21 - 10/29/21,"DAVILA, EDUARDO, PHD",PROFESSOR,DEPARTMENT OF MEDICINE,IMMUNOTHERAPY MEDICAL ONCOLOGY,COMPREHENSIVE CANCER CENTER,UNIVERSITY OF COLORADO DENVER,"AURORA, CO, 80045",
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,10/28/21 - 10/29/21,"GELMAN, ANDREW ERIC, PHD",PROFESSOR,DIVISION OF CARDIOTHORACIC SURGERY,DEPARTMENT OF SURGERY,WASHINGTON UNIVERSITY IN ST LOUIS,"ST LOUIS, MO, 63110",,
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,10/28/21 - 10/29/21,"GEORGES, GEORGE EARL, MD*","ASSOCIATE MEMBER,  ASSOCIATE PROFESSOR",CLINICAL RESEARCH DIVISION,DEPARTMENT OF TRANSPLANTATION BIOLOGY,FRED HUTCHINSON CANCER RESEARCH CENTER,"SEATTLE, WA, 98109",,
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,10/28/21 - 10/29/21,"GUEVARA-PATINO, JOSE ALEJANDRO, MD, PHD",ASSOCIATE MEMBER,DEPARTMENT: ONCOLOGY INSTITUTE,INTERGRATIVE CELL BIOLOGY,LOYOLA UNIVERSITY  CHIGAGO,"CHICAGO, IL, 60660",,
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,10/28/21 - 10/29/21,"HANCOCK, WAYNE WILLIAM, MD, PHD",PROFESSOR,DEPARTMENT OF PATHOLOGY,CHILDREN'S HOSPITAL OF PHILADELPHIA,UNIVERSITY OF PENNSYLVANIA,"PHILADELPHIA, PA, 19104",,
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,10/28/21 - 10/29/21,"HENRY, CURTIS JAMES, PHD*",ASSISTANT PROFESSOR,DEPARTMENT OF PEDIATRICS,SCHOOL OF MEDICINE,EMORY UNIVERSITY,"ATLANTA, GA, 30322",,
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,10/28/21 - 10/29/21,"LU, BINFENG, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF IMMUNOLOGY,UNIVERSITY OF PITTSBURGH SCHOOL OF MEDICINE,"PITTSBURGH, PA, 15261",,,
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,10/28/21 - 10/29/21,"LUO, XUNRONG, MD, PHD",PROFESSOR,DIVISION OF NEPHROLOGY,DEPARTMENT OF MEDICINE,DUKE UNIVERSITY SCHOOL OF MEDICINE,"DURHAM, NC, 27710",,
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,10/28/21 - 10/29/21,"LUZNIK, LEO, MD",PROFESSOR,DIVISION OF HEMATOLOGIC MALIGNANCIES,DEPARTMENT OF ONCOLOGY,SIDNEY KIMMEL COMPREHENSIVE CANCER CENTER,JOHNS HOPKINS UNIVERSITY SCHOOL OF MEDICINE,"BALTIMORE, MD, 21287",
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,10/28/21 - 10/29/21,"MCKAY, DIANNE B, MD",PROFESSOR,DEPARTMENT OF IMMUNOLOGY AND MICROBIOLOGY,THE SCRIPPS RESEARCH INSTITUTE,"LA JOLLA, CA, 92093",,,
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,10/28/21 - 10/29/21,"NURIEVA, ROZA INSAFETDINOVNA, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF IMMUNOLOGY,UNIVERSITY OF TEXAS MD ANDERSON CANCER CENTER,"HOUSTON, TX, 77054",,,
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,10/28/21 - 10/29/21,"PHILIP, MARY*",ASSISTANT PROFESSOR,DIVISION OF HEMATOLOGY AND ONCOLOGY,DEPARTMENT OF MEDICINE,VANDERBILT UNIVERSITY,"NASHVILLE, TN, 37232",,
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,10/28/21 - 10/29/21,"PILLAI, ASHA B, MD",ASSOCIATE PROFESSOR,"DEPARTMENT OF PEDIATRICS, MICROBIOLOGY",AND IMMUNOLOGY,UNIVERSITY OF MIAMI SCHOOL OF MEDICINE,"MIAMI, FL, 33136",,
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,10/28/21 - 10/29/21,"SAVAGE, PETER AIDAN, PHD",ASSOCIATE PROFESSOR,BIOLOGICAL SCIENCES DIVISION,DEPARTMENT OF PATHOLOGY,THE UNIVERSITY OF CHICAGO,"CHICAGO, IL, 60637",,
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,10/28/21 - 10/29/21,"SAVOLDO, BARBARA, MD, PHD*",PROFESSOR,DIVISION OF HEMATOLOGY-ONCOLOGY,DEPARTMENT OF PEDIATRICS ,UNIVERSITY OF NORTH CAROLINA CHAPEL HILL,"CHAPEL HILL, NC, 27599",,
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,10/28/21 - 10/29/21,"SCHIETINGER, ANDREA, PHD*",ASSOCIATE MEMBER,IMMUNOLOGY PROGRAM,MEMORIAL SLOAN KETTERING INSTITUTE,"NEW YORK, NY, 10065",,,
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,10/28/21 - 10/29/21,"TEAGUE, RYAN M, PHD",PROFESSOR,DEPARTMENT OF MOLECULAR MICROBIOLOGY,AND IMMUNOLOGY,SAINT LOUIS UNIVERSITY SCHOOL OF MEDICINE,"ST LOUIS, MO, 63104",,
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,10/28/21 - 10/29/21,"WU, JENNIFER D, PHD",PROFESSOR,DEPARTMENT OF UROLOGY,FEINBERG SCHOOL OF MEDICINE,NORTHWESTERN UNIVERSITY,"CHICAGO, IL, 60611",,
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,10/28/21 - 10/29/21,"YU, JIANHUA, PHD",PROFESSOR,DEPARTMENT OF HEMATOLOGY AND,HEMATOPOETIC CELL TRANSPLANTATION,CITY OF HOPE NATIONAL MEDICAL CENTER,BECKMAN RESEARCH INSTITUTE,"DUARTE, CA, 91010",
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,10/28/21 - 10/29/21,"ZORN, EMMANUEL, PHD",PROFESSOR OF MEDICAL SCIENCES,DEPARTMENT OF MEDICINE,COLUMBIA UNIVERSITY MEDICAL CENTER,"NEW YORK, NY, 10032",,,
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,10/28/21 - 10/29/21,"MULKY, ALOK, PHD",SCIENTIFIC REVIEW OFFICER,CENTER FOR SCIENTIFIC REVIEW,NATIONAL INSTITUTES OF HEALTH,"BETHESDA, MD, 20892",,,
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,10/28/21 - 10/29/21,"LAROSA, KATHRYN M, MPH",EXTRAMURAL SUPPORT ASSISTANT,CENTER FOR SCIENTIFIC REVIEW,NATIONAL INSTITUTES OF HEALTH,"BETHESDA, MD, 20892",,,
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,06/17/21 - 06/18/21,"KEAN, LESLIE S, MD",ROBERT A. STRANAHAN PROFESSOR,DIVISION OF PEDIATRIC HEMATOLOGY AND ONCOLOGY,BOSTON CHILDREN'S HOSPITAL,HARVARD MEDICAL SCHOOL,"BOSTON, MA, 02115",,
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,06/17/21 - 06/18/21,"ABATE DAGA, DANIEL, PHD*",ASSOCIATE MEMBER,DEPARTMENT OF IMMUNOLOGY,H. LEE MOFFITT CANCER CENTER AND,RESEARCH INSTITUTE,"TAMPA, FL, 33612",,
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,06/17/21 - 06/18/21,"ABDI, REZA, MD",ASSOCIATE PROFESSOR OF MEDICINE,TRANSPLANTATION RESEARCH CENTER,BRIGHAM AND WOMEN'S HOSPITAL,HARVARD MEDICAL SCHOOL,"BOSTON, MA, 02115",,
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,06/17/21 - 06/18/21,"ABRAMS, SCOTT I, PHD*",PROFESSOR OF ONCOLOGY,DEPARTMENT OF IMMUNOLOGY,ROSWELL PARK COMPREHENSIVE CANCER CENTER,"BUFFALO, NY, 14263",,,
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,06/17/21 - 06/18/21,"AGUILERA, TODD A, MD, PHD*",ASSISTANT PROFESSOR,DEPARTMENT OF RADIATION ONCOLOGY,UNIVERSITY OF TEXAS SOUTHWESTERN,MEDICAL CENTER,"DALLAS, TX, 75390",,
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,06/17/21 - 06/18/21,"BAI, XUE-FENG, MD, PHD*",PROFESSOR,DEPARTMENT OF PATHOLOGY,COLLEGE OF MEDICINE,OHIO STATE UNIVERSITY,"COLUMBUS, OH, 43210",,
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,06/17/21 - 06/18/21,"BLAZAR, BRUCE R, MD*",REGENTS PROFESSOR,DEPARTMENT OF PEDIATRICS,ASSOCIATE VICE PRESIDENT,OFFICE OF ACADEMIC AND CLINICAL AFFAIRS,UNIVERSITY OF MINNESOTA,"MINNEAPOLIS, MN, 55455",
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,06/17/21 - 06/18/21,"CASCALHO, MARILIA ISABEL, MD, PHD*",ASSOCIATE PROFESSOR,DEPARTMENT OF SURGERY/MICROBIOLOGY AND IMMUNOLOGY,UNIVERSITY OF MICHIGAN,"ANN ARBOR, MI, 48109",,,
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,06/17/21 - 06/18/21,"CHEN, WENHAO, PHD*",ASSOCIATE PROFESSOR,IMMUNOBIOLOGY AND TRANSPLANT SCIENCE,DEPARTMENT OF SURGERY,HOUSTON METHODIST RESEARCH INSTITUTE,"HOUSTON, TX, 77030",,
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,06/17/21 - 06/18/21,"DOWNS-CANNER, STEPHANIE M, MD*",ASSISTANT PROFESSOR,DIVISION OF SURGICAL ONCOLOGY,DEPARTMENT OF SURGERY,UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,"CHAPEL HILL, NC, 27599",,
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,06/17/21 - 06/18/21,"FORD, MANDY L, PHD",PROFESSOR,DIVISION OF TRANSPLANTATION,DEPARTMENT OF SURGERY,EMORY UNIVERSITY SCHOOL OF MEDICINE,"ATLANTA, GA, 30322",,
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,06/17/21 - 06/18/21,"GELMAN, ANDREW ERIC, PHD",PROFESSOR,DIVISION OF CARDIOTHORACIC SURGERY,DEPARTMENT OF SURGERY,WASHINGTON UNIVERSITY IN ST LOUIS,"ST LOUIS, MO, 63110",,
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,06/17/21 - 06/18/21,"JORDAN, MICHAEL, MD*",ASSOCIATE PROFESSOR OF PEDIATRICS,CINCINNATI CHILDREN'S HOSPITAL MEDICAL CENTER,"CINCINNATI, OH, 45229",,,,
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,06/17/21 - 06/18/21,"KUPIEC-WEGLINSKI, JERZY W, MD, PHD*",PROFESSOR,DEPARTMENT OF SURGERY AND PATHOLOGY,UNIVERSITY OF CALIFORNIA LOS ANGELES,"LOS ANGELES, CA, 90095",,,
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,06/17/21 - 06/18/21,"LONDON, CHERYL A, DVM, PHD*",PROFESSOR,DEPARTMENT OF CLINICAL SCIENCES,"DIRECTOR, CLINICAL TRIALS OFFICE",CUMMINGS SCHOOL OF VETERINARY MEDICINE,TUFTS UNIVERSITY,"NORTH GRAFTON, MA, 43210",
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,06/17/21 - 06/18/21,"LUO, XUNRONG, MD, PHD",PROFESSOR,DIVISION OF NEPHROLOGY,DEPARTMENT OF MEDICINE,DUKE UNIVERSITY SCHOOL OF MEDICINE,"DURHAM, NC, 27710",,
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,06/17/21 - 06/18/21,"LUZNIK, LEO, MD",PROFESSOR,DIVISION OF HEMATOLOGIC MALIGNANCIES,DEPARTMENT OF ONCOLOGY,SIDNEY KIMMEL COMPREHENSIVE CANCER CENTER,JOHNS HOPKINS UNIVERSITY SCHOOL OF MEDICINE,"BALTIMORE, MD, 21287",
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,06/17/21 - 06/18/21,"MCKAY, DIANNE B, MD",PROFESSOR,DEPARTMENT OF IMMUNOLOGY AND MICROBIOLOGY,THE SCRIPPS RESEARCH INSTITUTE,"LA JOLLA, CA, 92093",,,
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,06/17/21 - 06/18/21,"METES, DIANA M, MD*",PROFESSOR OF SURGERY AND IMMUNOLOGY,DIVISION OF TRANSPLANTATION,DEPARTMENT OF SURGERY,UNIVERSITY OF PITTSBURGH,"PITTSBURGH, PA, 15213",,
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,06/17/21 - 06/18/21,"MEYER, EVERETT, MD, PHD*",ASSISTANT PROFESSOR,DIVISION OF BLOOD AND MARROW TRANSPLANTATION,DEPARTMENT OF MEDICINE,STANFORD UNIVERSITY,"STANFORD, CA, 94305",,
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,06/17/21 - 06/18/21,"NADIG, SATISH N, MD, PHD*",PROFESSOR,DEPARTMENT OF SURGERY,MEDICAL UNIVERSITY OF SOUTH CAROLINA,"CHARLESTON, SC, 29425",,,
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,06/17/21 - 06/18/21,"NURIEVA, ROZA INSAFETDINOVNA, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF IMMUNOLOGY,UNIVERSITY OF TEXAS MD ANDERSON CANCER CENTER,"HOUSTON, TX, 77054",,,
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,06/17/21 - 06/18/21,"ODUNSI, KUNLE O, MD, PHD",PROFESSOR AND DIRECTOR,"DEAN FOR ONCOLOGY, BIOLOGICAL SCIENCES DIVISION",DEPARTMENT OF OBSTETRICS AND GYNECOLOGY,COMPREHENSIVE CANCER CENTER,UNIVERSITY OF CHICAGO MEDICINE,"CHICAGO, IL, 60637",
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,06/17/21 - 06/18/21,"PILLAI, ASHA B, MD",ASSOCIATE PROFESSOR,"DEPARTMENT OF PEDIATRICS, MICROBIOLOGY",AND IMMUNOLOGY,UNIVERSITY OF MIAMI SCHOOL OF MEDICINE,"MIAMI, FL, 33136",,
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,06/17/21 - 06/18/21,"RUTKOWSKI, MELANIE R, PHD*",ASSISTANT PROFESSOR,"DEPARTMENT OF MICROBIOLOGY, IMMUNOLOGY,",AND CANCER,UNIVERSITY OF VIRGINIA SCHOOL OF MEDICINE,"CHARLOTTESVILLE, VA, 22903",,
